ID	latitude	longitude	year	pollutant	agency	E_original_Gg	E_lower_Gg	E_upper_Gg	industry
186	-7.476009	-35	2019	NOX	EEA	0.1870303654	0.049734102	0.703812898	Cimento
187	-7.476009	-35	2020	NOX	EEA	0.218155907083333	0.0580108375	0.820941245833333	Cimento
188	-7.476009	-35	2021	NOX	EEA	0.231108348183333	0.0614550805	0.869682502833333	Cimento
189	-7.476009	-35	2022	NOX	EEA	0.130191910427778	0.0346199278333333	0.489924433277778	Cimento
190	-7.476009	-35	2014	CO	EEA	0.0169012913166667	0.00534336357777778	0.0534336357777778	Cimento
191	-7.476009	-35	2015	CO	EEA	0.0149606535416667	0.00472982861111111	0.0472982861111111	Cimento
192	-7.476009	-35	2016	CO	EEA	0.0180241649333333	0.00569836142222222	0.0569836142222222	Cimento
193	-7.476009	-35	2017	CO	EEA	0.0179582857666667	0.00567753364444444	0.0567753364444444	Cimento
194	-7.476009	-35	2018	CO	EEA	0.0184229287	0.00582443106666667	0.0582443106666667	Cimento
195	-7.476009	-35	2019	CO	EEA	0.0219282177	0.0069326324	0.069326324	Cimento
196	-7.476009	-35	2020	CO	EEA	0.025577505625	0.00808635916666667	0.0808635916666667	Cimento
197	-7.476009	-35	2021	CO	EEA	0.027096103675	0.00856646576666666	0.0856646576666667	Cimento
198	-7.476009	-35	2022	CO	EEA	0.0152642409083333	0.00482580812222222	0.0482580812222222	Cimento
199	-7.476009	-35	2014	NMVOCs	EEA	0.010454407	0.00133584089444444	0.0801504536666667	Cimento
200	-7.476009	-35	2015	NMVOCs	EEA	0.0092540125	0.00118245715277778	0.0709474291666667	Cimento
201	-7.476009	-35	2016	NMVOCs	EEA	0.011148968	0.00142459035555556	0.0854754213333333	Cimento
202	-7.476009	-35	2017	NMVOCs	EEA	0.011108218	0.00141938341111111	0.0851630046666667	Cimento
203	-7.476009	-35	2018	NMVOCs	EEA	0.011395626	0.00145610776666667	0.087366466	Cimento
204	-7.476009	-35	2019	NMVOCs	EEA	0.013563846	0.0017331581	0.103989486	Cimento
205	-7.476009	-35	2020	NMVOCs	EEA	0.0158211375	0.00202158979166667	0.1212953875	Cimento
206	-7.476009	-35	2021	NMVOCs	EEA	0.0167604765	0.00214161644166667	0.1284969865	Cimento
207	-7.476009	-35	2022	NMVOCs	EEA	0.0094417985	0.00120645203055556	0.0723871218333333	Cimento
208	-7.476009	-35	2014	SOX	EEA	0.0651658036333333	0.00348480233333333	1.93755009733333	Cimento
209	-7.476009	-35	2015	SOX	EEA	0.0576833445833333	0.00308467083333333	1.71507698333333	Cimento
210	-7.476009	-35	2016	SOX	EEA	0.0694952338666667	0.00371632266666667	2.06627540266667	Cimento
211	-7.476009	-35	2017	SOX	EEA	0.0692412255333333	0.00370273933333333	2.05872306933333	Cimento
212	-7.476009	-35	2018	SOX	EEA	0.0710327354	0.003798542	2.111989352	Cimento
213	-7.476009	-35	2019	SOX	EEA	0.0845479734	0.004521282	2.513832792	Cimento
214	-7.476009	-35	2020	SOX	EEA	0.09861842375	0.0052737125	2.93218415	Cimento
215	-7.476009	-35	2021	SOX	EEA	0.10447363685	0.0055868255	3.106274978	Cimento
216	-7.476009	-35	2022	SOX	EEA	0.0588538773166667	0.00314726616666667	1.74987998866667	Cimento
217	-19.495304	-44	2014	PST	EEA	0.082756201125	0.0413781005625	0.16551240225	Cimento
218	-19.495304	-44	2015	PST	EEA	0.07312660875	0.036563304375	0.1462532175	Cimento
219	-19.495304	-44	2016	PST	EEA	0.064476091875	0.0322380459375	0.12895218375	Cimento
220	-19.495304	-44	2017	PST	EEA	0.06276489375	0.031382446875	0.1255297875	Cimento
221	-19.495304	-44	2018	PST	EEA	0.06725777175	0.033628885875	0.1345155435	Cimento
222	-19.495304	-44	2019	PST	EEA	0.07761114075	0.038805570375	0.1552222815	Cimento
223	-19.495304	-44	2020	PST	EEA	0.077748177	0.0388740885	0.155496354	Cimento
224	-19.495304	-44	2021	PST	EEA	0.08144544525	0.040722722625	0.1628908905	Cimento
225	-19.495304	-44	2022	PST	EEA	0.045064183125	0.0225320915625	0.09012836625	Cimento
226	-19.495304	-44	2014	MP10	EEA	0.0744805810125	0.03724029050625	0.148961162025	Cimento
227	-19.495304	-44	2015	MP10	EEA	0.065813947875	0.0329069739375	0.13162789575	Cimento
228	-19.495304	-44	2016	MP10	EEA	0.0580284826875	0.02901424134375	0.116056965375	Cimento
229	-19.495304	-44	2017	MP10	EEA	0.056488404375	0.0282442021875	0.11297680875	Cimento
230	-19.495304	-44	2018	MP10	EEA	0.060531994575	0.0302659972875	0.12106398915	Cimento
231	-19.495304	-44	2019	MP10	EEA	0.069850026675	0.0349250133375	0.13970005335	Cimento
232	-19.495304	-44	2020	MP10	EEA	0.0699733593	0.03498667965	0.1399467186	Cimento
233	-19.495304	-44	2021	MP10	EEA	0.073300900725	0.0366504503625	0.14660180145	Cimento
