"ID" "State_code" "State" "Municipality" "Latitude" "Longitude" "Year" "Pollutant" "Agency" "Emission_estimate_(Gg)" "Lower_bound_(Gg)" "Upper_bound_(Gg)" "Product" "Industry"
3250 "RN" "Rio Grande do Norte" "Baraúna" -5.073479 -38 "2014" "PM10" "EPA" 0.00540292075555556 0.00540292075555556 0.00540292075555556 "Portland cement" "Cement"
3251 "RN" "Rio Grande do Norte" "Baraúna" -5.073479 -38 "2015" "PM10" "EPA" 0.00551893222222222 0.00551893222222222 0.00551893222222222 "Portland cement" "Cement"
3252 "RN" "Rio Grande do Norte" "Baraúna" -5.073479 -38 "2016" "PM10" "EPA" 0.00422322724444444 0.00422322724444444 0.00422322724444444 "Portland cement" "Cement"
3253 "RN" "Rio Grande do Norte" "Baraúna" -5.073479 -38 "2017" "PM10" "EPA" 0.00330652528888889 0.00330652528888889 0.00330652528888889 "Portland cement" "Cement"
3254 "RN" "Rio Grande do Norte" "Baraúna" -5.073479 -38 "2018" "PM10" "EPA" 0.00291102653333333 0.00291102653333333 0.00291102653333333 "Portland cement" "Cement"
3255 "RN" "Rio Grande do Norte" "Baraúna" -5.073479 -38 "2019" "PM10" "EPA" 0.0027928964 0.0027928964 0.0027928964 "Portland cement" "Cement"
3256 "RN" "Rio Grande do Norte" "Baraúna" -5.073479 -38 "2020" "PM10" "EPA" 0.00342806053333333 0.00342806053333333 0.00342806053333333 "Portland cement" "Cement"
3257 "RN" "Rio Grande do Norte" "Baraúna" -5.073479 -38 "2021" "PM10" "EPA" 0.00387259133333333 0.00387259133333333 0.00387259133333333 "Portland cement" "Cement"
3258 "RN" "Rio Grande do Norte" "Baraúna" -5.073479 -38 "2022" "PM10" "EPA" 0.00192655244444444 0.00192655244444444 0.00192655244444444 "Portland cement" "Cement"
3259 "RN" "Rio Grande do Norte" "Baraúna" -5.073479 -38 "2014" "NOX" "EPA" 0.270146037777778 0.270146037777778 0.270146037777778 "Portland cement" "Cement"
3260 "RN" "Rio Grande do Norte" "Baraúna" -5.073479 -38 "2015" "NOX" "EPA" 0.275946611111111 0.275946611111111 0.275946611111111 "Portland cement" "Cement"
3261 "RN" "Rio Grande do Norte" "Baraúna" -5.073479 -38 "2016" "NOX" "EPA" 0.211161362222222 0.211161362222222 0.211161362222222 "Portland cement" "Cement"
3262 "RN" "Rio Grande do Norte" "Baraúna" -5.073479 -38 "2017" "NOX" "EPA" 0.165326264444444 0.165326264444444 0.165326264444444 "Portland cement" "Cement"
3263 "RN" "Rio Grande do Norte" "Baraúna" -5.073479 -38 "2018" "NOX" "EPA" 0.145551326666667 0.145551326666667 0.145551326666667 "Portland cement" "Cement"
3264 "RN" "Rio Grande do Norte" "Baraúna" -5.073479 -38 "2019" "NOX" "EPA" 0.13964482 0.13964482 0.13964482 "Portland cement" "Cement"
3265 "RN" "Rio Grande do Norte" "Baraúna" -5.073479 -38 "2020" "NOX" "EPA" 0.171403026666667 0.171403026666667 0.171403026666667 "Portland cement" "Cement"
3266 "RN" "Rio Grande do Norte" "Baraúna" -5.073479 -38 "2021" "NOX" "EPA" 0.193629566666667 0.193629566666667 0.193629566666667 "Portland cement" "Cement"
3267 "RN" "Rio Grande do Norte" "Baraúna" -5.073479 -38 "2022" "NOX" "EPA" 0.0963276222222222 0.0963276222222222 0.0963276222222222 "Portland cement" "Cement"
3268 "RN" "Rio Grande do Norte" "Baraúna" -5.073479 -38 "2014" "CO" "EPA" 0.0231553746666667 0.0231553746666667 0.0231553746666667 "Portland cement" "Cement"
3269 "RN" "Rio Grande do Norte" "Baraúna" -5.073479 -38 "2015" "CO" "EPA" 0.0236525666666667 0.0236525666666667 0.0236525666666667 "Portland cement" "Cement"
3270 "RN" "Rio Grande do Norte" "Baraúna" -5.073479 -38 "2016" "CO" "EPA" 0.0180995453333333 0.0180995453333333 0.0180995453333333 "Portland cement" "Cement"
3271 "RN" "Rio Grande do Norte" "Baraúna" -5.073479 -38 "2017" "CO" "EPA" 0.0141708226666667 0.0141708226666667 0.0141708226666667 "Portland cement" "Cement"
3272 "RN" "Rio Grande do Norte" "Baraúna" -5.073479 -38 "2018" "CO" "EPA" 0.012475828 0.012475828 0.012475828 "Portland cement" "Cement"
3273 "RN" "Rio Grande do Norte" "Baraúna" -5.073479 -38 "2019" "CO" "EPA" 0.011969556 0.011969556 0.011969556 "Portland cement" "Cement"
3274 "RN" "Rio Grande do Norte" "Baraúna" -5.073479 -38 "2020" "CO" "EPA" 0.014691688 0.014691688 0.014691688 "Portland cement" "Cement"
3275 "RN" "Rio Grande do Norte" "Baraúna" -5.073479 -38 "2021" "CO" "EPA" 0.01659682 0.01659682 0.01659682 "Portland cement" "Cement"
3276 "RN" "Rio Grande do Norte" "Baraúna" -5.073479 -38 "2022" "CO" "EPA" 0.00825665333333333 0.00825665333333333 0.00825665333333333 "Portland cement" "Cement"
3277 "RN" "Rio Grande do Norte" "Baraúna" -5.073479 -38 "2014" "NMVOCs" "EPA" 0.0379490862592593 0.0379490862592593 0.0379490862592593 "Portland cement" "Cement"
3278 "RN" "Rio Grande do Norte" "Baraúna" -5.073479 -38 "2015" "NMVOCs" "EPA" 0.0387639287037037 0.0387639287037037 0.0387639287037037 "Portland cement" "Cement"
3279 "RN" "Rio Grande do Norte" "Baraúna" -5.073479 -38 "2016" "NMVOCs" "EPA" 0.0296631437407407 0.0296631437407407 0.0296631437407407 "Portland cement" "Cement"
3280 "RN" "Rio Grande do Norte" "Baraúna" -5.073479 -38 "2017" "NMVOCs" "EPA" 0.0232244038148148 0.0232244038148148 0.0232244038148148 "Portland cement" "Cement"
3281 "RN" "Rio Grande do Norte" "Baraúna" -5.073479 -38 "2018" "NMVOCs" "EPA" 0.0204464958888889 0.0204464958888889 0.0204464958888889 "Portland cement" "Cement"
3282 "RN" "Rio Grande do Norte" "Baraúna" -5.073479 -38 "2019" "NMVOCs" "EPA" 0.0196167723333333 0.0196167723333333 0.0196167723333333 "Portland cement" "Cement"
3283 "RN" "Rio Grande do Norte" "Baraúna" -5.073479 -38 "2020" "NMVOCs" "EPA" 0.0240780442222222 0.0240780442222222 0.0240780442222222 "Portland cement" "Cement"
3284 "RN" "Rio Grande do Norte" "Baraúna" -5.073479 -38 "2021" "NMVOCs" "EPA" 0.0272003438888889 0.0272003438888889 0.0272003438888889 "Portland cement" "Cement"
3285 "RN" "Rio Grande do Norte" "Baraúna" -5.073479 -38 "2022" "NMVOCs" "EPA" 0.0135317374074074 0.0135317374074074 0.0135317374074074 "Portland cement" "Cement"
3286 "RN" "Rio Grande do Norte" "Baraúna" -5.073479 -38 "2014" "SOX" "EPA" 0.104199186 0.104199186 0.104199186 "Portland cement" "Cement"
3287 "RN" "Rio Grande do Norte" "Baraúna" -5.073479 -38 "2015" "SOX" "EPA" 0.10643655 0.10643655 0.10643655 "Portland cement" "Cement"
3288 "RN" "Rio Grande do Norte" "Baraúna" -5.073479 -38 "2016" "SOX" "EPA" 0.081447954 0.081447954 0.081447954 "Portland cement" "Cement"
3289 "RN" "Rio Grande do Norte" "Baraúna" -5.073479 -38 "2017" "SOX" "EPA" 0.063768702 0.063768702 0.063768702 "Portland cement" "Cement"
3290 "RN" "Rio Grande do Norte" "Baraúna" -5.073479 -38 "2018" "SOX" "EPA" 0.056141226 0.056141226 0.056141226 "Portland cement" "Cement"
3291 "RN" "Rio Grande do Norte" "Baraúna" -5.073479 -38 "2019" "SOX" "EPA" 0.053863002 0.053863002 0.053863002 "Portland cement" "Cement"
3292 "RN" "Rio Grande do Norte" "Baraúna" -5.073479 -38 "2020" "SOX" "EPA" 0.066112596 0.066112596 0.066112596 "Portland cement" "Cement"
3293 "RN" "Rio Grande do Norte" "Baraúna" -5.073479 -38 "2021" "SOX" "EPA" 0.07468569 0.07468569 0.07468569 "Portland cement" "Cement"
3294 "RN" "Rio Grande do Norte" "Baraúna" -5.073479 -38 "2022" "SOX" "EPA" 0.03715494 0.03715494 0.03715494 "Portland cement" "Cement"
3295 "AM" "Amazonas" "Manaus" -3.14782 -60 "2014" "PST" "EPA" 0.0094557881575 0.0094557881575 0.0094557881575 "Portland cement" "Cement"
3296 "AM" "Amazonas" "Manaus" -3.14782 -60 "2015" "PST" "EPA" 0.009876276735 0.009876276735 0.009876276735 "Portland cement" "Cement"
3297 "AM" "Amazonas" "Manaus" -3.14782 -60 "2016" "PST" "EPA" 0.0094916815375 0.0094916815375 0.0094916815375 "Portland cement" "Cement"
3298 "AM" "Amazonas" "Manaus" -3.14782 -60 "2017" "PST" "EPA" 0.00828076861 0.00828076861 0.00828076861 "Portland cement" "Cement"
3299 "AM" "Amazonas" "Manaus" -3.14782 -60 "2018" "PST" "EPA" 0.00510589888107143 0.00510589888107143 0.00510589888107143 "Portland cement" "Cement"
3300 "AM" "Amazonas" "Manaus" -3.14782 -60 "2019" "PST" "EPA" 0.00546969377178571 0.00546969377178571 0.00546969377178571 "Portland cement" "Cement"
3301 "AM" "Amazonas" "Manaus" -3.14782 -60 "2020" "PST" "EPA" 0.00928347328 0.00928347328 0.00928347328 "Portland cement" "Cement"
3302 "AM" "Amazonas" "Manaus" -3.14782 -60 "2021" "PST" "EPA" 0.007073631595 0.007073631595 0.007073631595 "Portland cement" "Cement"
3303 "AM" "Amazonas" "Manaus" -3.14782 -60 "2022" "PST" "EPA" 0.00416544705642857 0.00416544705642857 0.00416544705642857 "Portland cement" "Cement"
3304 "AM" "Amazonas" "Manaus" -3.14782 -60 "2014" "PM10" "EPA" 0.0026820402 0.0026820402 0.0026820402 "Portland cement" "Cement"
3305 "AM" "Amazonas" "Manaus" -3.14782 -60 "2015" "PM10" "EPA" 0.0028013076 0.0028013076 0.0028013076 "Portland cement" "Cement"
3306 "AM" "Amazonas" "Manaus" -3.14782 -60 "2016" "PM10" "EPA" 0.002692221 0.002692221 0.002692221 "Portland cement" "Cement"
3307 "AM" "Amazonas" "Manaus" -3.14782 -60 "2017" "PM10" "EPA" 0.0023487576 0.0023487576 0.0023487576 "Portland cement" "Cement"
3308 "AM" "Amazonas" "Manaus" -3.14782 -60 "2018" "PM10" "EPA" 0.0014482374 0.0014482374 0.0014482374 "Portland cement" "Cement"
3309 "AM" "Amazonas" "Manaus" -3.14782 -60 "2019" "PM10" "EPA" 0.0015514242 0.0015514242 0.0015514242 "Portland cement" "Cement"
3310 "AM" "Amazonas" "Manaus" -3.14782 -60 "2020" "PM10" "EPA" 0.0026331648 0.0026331648 0.0026331648 "Portland cement" "Cement"
3311 "AM" "Amazonas" "Manaus" -3.14782 -60 "2021" "PM10" "EPA" 0.0020063652 0.0020063652 0.0020063652 "Portland cement" "Cement"
3312 "AM" "Amazonas" "Manaus" -3.14782 -60 "2022" "PM10" "EPA" 0.0011814876 0.0011814876 0.0011814876 "Portland cement" "Cement"
3313 "AM" "Amazonas" "Manaus" -3.14782 -60 "2014" "NOX" "EPA" 0.13410201 0.13410201 0.13410201 "Portland cement" "Cement"
3314 "AM" "Amazonas" "Manaus" -3.14782 -60 "2015" "NOX" "EPA" 0.14006538 0.14006538 0.14006538 "Portland cement" "Cement"
3315 "AM" "Amazonas" "Manaus" -3.14782 -60 "2016" "NOX" "EPA" 0.13461105 0.13461105 0.13461105 "Portland cement" "Cement"
3316 "AM" "Amazonas" "Manaus" -3.14782 -60 "2017" "NOX" "EPA" 0.11743788 0.11743788 0.11743788 "Portland cement" "Cement"
3317 "AM" "Amazonas" "Manaus" -3.14782 -60 "2018" "NOX" "EPA" 0.07241187 0.07241187 0.07241187 "Portland cement" "Cement"
3318 "AM" "Amazonas" "Manaus" -3.14782 -60 "2019" "NOX" "EPA" 0.07757121 0.07757121 0.07757121 "Portland cement" "Cement"
3319 "AM" "Amazonas" "Manaus" -3.14782 -60 "2020" "NOX" "EPA" 0.13165824 0.13165824 0.13165824 "Portland cement" "Cement"
3320 "AM" "Amazonas" "Manaus" -3.14782 -60 "2021" "NOX" "EPA" 0.10031826 0.10031826 0.10031826 "Portland cement" "Cement"
3321 "AM" "Amazonas" "Manaus" -3.14782 -60 "2022" "NOX" "EPA" 0.05907438 0.05907438 0.05907438 "Portland cement" "Cement"
3322 "AM" "Amazonas" "Manaus" -3.14782 -60 "2014" "CO" "EPA" 0.011494458 0.011494458 0.011494458 "Portland cement" "Cement"
3323 "AM" "Amazonas" "Manaus" -3.14782 -60 "2015" "CO" "EPA" 0.012005604 0.012005604 0.012005604 "Portland cement" "Cement"
3324 "AM" "Amazonas" "Manaus" -3.14782 -60 "2016" "CO" "EPA" 0.01153809 0.01153809 0.01153809 "Portland cement" "Cement"
3325 "AM" "Amazonas" "Manaus" -3.14782 -60 "2017" "CO" "EPA" 0.010066104 0.010066104 0.010066104 "Portland cement" "Cement"
3326 "AM" "Amazonas" "Manaus" -3.14782 -60 "2018" "CO" "EPA" 0.00620673171428571 0.00620673171428571 0.00620673171428571 "Portland cement" "Cement"
3327 "AM" "Amazonas" "Manaus" -3.14782 -60 "2019" "CO" "EPA" 0.00664896085714286 0.00664896085714286 0.00664896085714286 "Portland cement" "Cement"
3328 "AM" "Amazonas" "Manaus" -3.14782 -60 "2020" "CO" "EPA" 0.011284992 0.011284992 0.011284992 "Portland cement" "Cement"
3329 "AM" "Amazonas" "Manaus" -3.14782 -60 "2021" "CO" "EPA" 0.008598708 0.008598708 0.008598708 "Portland cement" "Cement"
3330 "AM" "Amazonas" "Manaus" -3.14782 -60 "2022" "CO" "EPA" 0.00506351828571429 0.00506351828571429 0.00506351828571429 "Portland cement" "Cement"
3331 "AM" "Amazonas" "Manaus" -3.14782 -60 "2014" "NMVOCs" "EPA" 0.0188381395 0.0188381395 0.0188381395 "Portland cement" "Cement"
3332 "AM" "Amazonas" "Manaus" -3.14782 -60 "2015" "NMVOCs" "EPA" 0.019675851 0.019675851 0.019675851 "Portland cement" "Cement"
3333 "AM" "Amazonas" "Manaus" -3.14782 -60 "2016" "NMVOCs" "EPA" 0.0189096475 0.0189096475 0.0189096475 "Portland cement" "Cement"
3334 "AM" "Amazonas" "Manaus" -3.14782 -60 "2017" "NMVOCs" "EPA" 0.016497226 0.016497226 0.016497226 "Portland cement" "Cement"
3335 "AM" "Amazonas" "Manaus" -3.14782 -60 "2018" "NMVOCs" "EPA" 0.0101721436428571 0.0101721436428571 0.0101721436428571 "Portland cement" "Cement"
3336 "AM" "Amazonas" "Manaus" -3.14782 -60 "2019" "NMVOCs" "EPA" 0.0108969080714286 0.0108969080714286 0.0108969080714286 "Portland cement" "Cement"
3337 "AM" "Amazonas" "Manaus" -3.14782 -60 "2020" "NMVOCs" "EPA" 0.018494848 0.018494848 0.018494848 "Portland cement" "Cement"
3338 "AM" "Amazonas" "Manaus" -3.14782 -60 "2021" "NMVOCs" "EPA" 0.014092327 0.014092327 0.014092327 "Portland cement" "Cement"
3339 "AM" "Amazonas" "Manaus" -3.14782 -60 "2022" "NMVOCs" "EPA" 0.00829854385714286 0.00829854385714286 0.00829854385714286 "Portland cement" "Cement"
3340 "AM" "Amazonas" "Manaus" -3.14782 -60 "2014" "SOX" "EPA" 0.051725061 0.051725061 0.051725061 "Portland cement" "Cement"
3341 "AM" "Amazonas" "Manaus" -3.14782 -60 "2015" "SOX" "EPA" 0.054025218 0.054025218 0.054025218 "Portland cement" "Cement"
3342 "AM" "Amazonas" "Manaus" -3.14782 -60 "2016" "SOX" "EPA" 0.051921405 0.051921405 0.051921405 "Portland cement" "Cement"
3343 "AM" "Amazonas" "Manaus" -3.14782 -60 "2017" "SOX" "EPA" 0.045297468 0.045297468 0.045297468 "Portland cement" "Cement"
3344 "AM" "Amazonas" "Manaus" -3.14782 -60 "2018" "SOX" "EPA" 0.0279302927142857 0.0279302927142857 0.0279302927142857 "Portland cement" "Cement"
3345 "AM" "Amazonas" "Manaus" -3.14782 -60 "2019" "SOX" "EPA" 0.0299203238571429 0.0299203238571429 0.0299203238571429 "Portland cement" "Cement"
3346 "AM" "Amazonas" "Manaus" -3.14782 -60 "2020" "SOX" "EPA" 0.050782464 0.050782464 0.050782464 "Portland cement" "Cement"
3347 "AM" "Amazonas" "Manaus" -3.14782 -60 "2021" "SOX" "EPA" 0.038694186 0.038694186 0.038694186 "Portland cement" "Cement"
3348 "AM" "Amazonas" "Manaus" -3.14782 -60 "2022" "SOX" "EPA" 0.0227858322857143 0.0227858322857143 0.0227858322857143 "Portland cement" "Cement"
3349 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2014" "PST" "EPA" 0.0241225848245833 0.0241225848245833 0.0241225848245833 "Portland cement" "Cement"
3350 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2015" "PST" "EPA" 0.021401013215 0.021401013215 0.021401013215 "Portland cement" "Cement"
3351 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2016" "PST" "EPA" 0.0175078105075 0.0175078105075 0.0175078105075 "Portland cement" "Cement"
3352 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2017" "PST" "EPA" 0.0160270950583333 0.0160270950583333 0.0160270950583333 "Portland cement" "Cement"
3353 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2018" "PST" "EPA" 0.0155239436120833 0.0155239436120833 0.0155239436120833 "Portland cement" "Cement"
3354 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2019" "PST" "EPA" 0.0151956761445833 0.0151956761445833 0.0151956761445833 "Portland cement" "Cement"
3355 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2020" "PST" "EPA" 0.0173426131016667 0.0173426131016667 0.0173426131016667 "Portland cement" "Cement"
3356 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2021" "PST" "EPA" 0.01930857279375 0.01930857279375 0.01930857279375 "Portland cement" "Cement"
3357 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2022" "PST" "EPA" 0.0105665332833333 0.0105665332833333 0.0105665332833333 "Portland cement" "Cement"
3358 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2014" "PM10" "EPA" 0.0068421311 0.0068421311 0.0068421311 "Portland cement" "Cement"
3359 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2015" "PM10" "EPA" 0.0060701844 0.0060701844 0.0060701844 "Portland cement" "Cement"
3360 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2016" "PM10" "EPA" 0.0049659162 0.0049659162 0.0049659162 "Portland cement" "Cement"
3361 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2017" "PM10" "EPA" 0.004545926 0.004545926 0.004545926 "Portland cement" "Cement"
3362 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2018" "PM10" "EPA" 0.0044032121 0.0044032121 0.0044032121 "Portland cement" "Cement"
3363 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2019" "PM10" "EPA" 0.0043101023 0.0043101023 0.0043101023 "Portland cement" "Cement"
3364 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2020" "PM10" "EPA" 0.0049190596 0.0049190596 0.0049190596 "Portland cement" "Cement"
3365 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2021" "PM10" "EPA" 0.0054766845 0.0054766845 0.0054766845 "Portland cement" "Cement"
3366 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2022" "PM10" "EPA" 0.002997092 0.002997092 0.002997092 "Portland cement" "Cement"
3367 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2014" "NOX" "EPA" 0.342106555 0.342106555 0.342106555 "Portland cement" "Cement"
3368 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2015" "NOX" "EPA" 0.30350922 0.30350922 0.30350922 "Portland cement" "Cement"
3369 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2016" "NOX" "EPA" 0.24829581 0.24829581 0.24829581 "Portland cement" "Cement"
3370 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2017" "NOX" "EPA" 0.2272963 0.2272963 0.2272963 "Portland cement" "Cement"
3371 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2018" "NOX" "EPA" 0.220160605 0.220160605 0.220160605 "Portland cement" "Cement"
3372 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2019" "NOX" "EPA" 0.215505115 0.215505115 0.215505115 "Portland cement" "Cement"
3373 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2020" "NOX" "EPA" 0.24595298 0.24595298 0.24595298 "Portland cement" "Cement"
3374 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2021" "NOX" "EPA" 0.273834225 0.273834225 0.273834225 "Portland cement" "Cement"
3375 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2022" "NOX" "EPA" 0.1498546 0.1498546 0.1498546 "Portland cement" "Cement"
3376 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2014" "CO" "EPA" 0.029323419 0.029323419 0.029323419 "Portland cement" "Cement"
3377 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2015" "CO" "EPA" 0.026015076 0.026015076 0.026015076 "Portland cement" "Cement"
3378 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2016" "CO" "EPA" 0.021282498 0.021282498 0.021282498 "Portland cement" "Cement"
3379 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2017" "CO" "EPA" 0.01948254 0.01948254 0.01948254 "Portland cement" "Cement"
3380 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2018" "CO" "EPA" 0.018870909 0.018870909 0.018870909 "Portland cement" "Cement"
3381 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2019" "CO" "EPA" 0.018471867 0.018471867 0.018471867 "Portland cement" "Cement"
3382 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2020" "CO" "EPA" 0.021081684 0.021081684 0.021081684 "Portland cement" "Cement"
3383 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2021" "CO" "EPA" 0.023471505 0.023471505 0.023471505 "Portland cement" "Cement"
3384 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2022" "CO" "EPA" 0.01284468 0.01284468 0.01284468 "Portland cement" "Cement"
3385 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2014" "NMVOCs" "EPA" 0.0480578255833333 0.0480578255833333 0.0480578255833333 "Portland cement" "Cement"
3386 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2015" "NMVOCs" "EPA" 0.042635819 0.042635819 0.042635819 "Portland cement" "Cement"
3387 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2016" "NMVOCs" "EPA" 0.0348796495 0.0348796495 0.0348796495 "Portland cement" "Cement"
3388 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2017" "NMVOCs" "EPA" 0.0319297183333333 0.0319297183333333 0.0319297183333333 "Portland cement" "Cement"
3389 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2018" "NMVOCs" "EPA" 0.0309273230833333 0.0309273230833333 0.0309273230833333 "Portland cement" "Cement"
3390 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2019" "NMVOCs" "EPA" 0.0302733375833333 0.0302733375833333 0.0302733375833333 "Portland cement" "Cement"
3391 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2020" "NMVOCs" "EPA" 0.0345505376666667 0.0345505376666667 0.0345505376666667 "Portland cement" "Cement"
3392 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2021" "NMVOCs" "EPA" 0.03846718875 0.03846718875 0.03846718875 "Portland cement" "Cement"
3393 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2022" "NMVOCs" "EPA" 0.0210510033333333 0.0210510033333333 0.0210510033333333 "Portland cement" "Cement"
3394 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2014" "SOX" "EPA" 0.1319553855 0.1319553855 0.1319553855 "Portland cement" "Cement"
3395 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2015" "SOX" "EPA" 0.117067842 0.117067842 0.117067842 "Portland cement" "Cement"
3396 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2016" "SOX" "EPA" 0.095771241 0.095771241 0.095771241 "Portland cement" "Cement"
3397 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2017" "SOX" "EPA" 0.08767143 0.08767143 0.08767143 "Portland cement" "Cement"
3398 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2018" "SOX" "EPA" 0.0849190905 0.0849190905 0.0849190905 "Portland cement" "Cement"
3399 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2019" "SOX" "EPA" 0.0831234015 0.0831234015 0.0831234015 "Portland cement" "Cement"
3400 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2020" "SOX" "EPA" 0.094867578 0.094867578 0.094867578 "Portland cement" "Cement"
3401 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2021" "SOX" "EPA" 0.1056217725 0.1056217725 0.1056217725 "Portland cement" "Cement"
3402 "SP" "São Paulo" "Mogi das Cruzes" -23.449839 -46 "2022" "SOX" "EPA" 0.05780106 0.05780106 0.05780106 "Portland cement" "Cement"
3403 "SE" "Sergipe" "Pacatuba" -10.416466 -37 "2014" "PST" "EPA" 0.0336713325475926 0.0336713325475926 0.0336713325475926 "Portland cement" "Cement"
3404 "SE" "Sergipe" "Pacatuba" -10.416466 -37 "2015" "PST" "EPA" 0.030535900362037 0.030535900362037 0.030535900362037 "Portland cement" "Cement"
3405 "SE" "Sergipe" "Pacatuba" -10.416466 -37 "2016" "PST" "EPA" 0.0218122514924074 0.0218122514924074 0.0218122514924074 "Portland cement" "Cement"
3406 "SE" "Sergipe" "Pacatuba" -10.416466 -37 "2017" "PST" "EPA" 0.0205722955731481 0.0205722955731481 0.0205722955731481 "Portland cement" "Cement"
3407 "SE" "Sergipe" "Pacatuba" -10.416466 -37 "2018" "PST" "EPA" 0.0203721617905556 0.0203721617905556 0.0203721617905556 "Portland cement" "Cement"
3408 "SE" "Sergipe" "Pacatuba" -10.416466 -37 "2019" "PST" "EPA" 0.02065616635 0.02065616635 0.02065616635 "Portland cement" "Cement"
3409 "SE" "Sergipe" "Pacatuba" -10.416466 -37 "2020" "PST" "EPA" 0.0237846390105556 0.0237846390105556 0.0237846390105556 "Portland cement" "Cement"
3410 "SE" "Sergipe" "Pacatuba" -10.416466 -37 "2021" "PST" "EPA" 0.0225587359572222 0.0225587359572222 0.0225587359572222 "Portland cement" "Cement"
3411 "SE" "Sergipe" "Pacatuba" -10.416466 -37 "2022" "PST" "EPA" 0.0123344050957407 0.0123344050957407 0.0123344050957407 "Portland cement" "Cement"
3412 "SE" "Sergipe" "Pacatuba" -10.416466 -37 "2014" "PM10" "EPA" 0.00955053835555555 0.00955053835555555 0.00955053835555555 "Portland cement" "Cement"
3413 "SE" "Sergipe" "Pacatuba" -10.416466 -37 "2015" "PM10" "EPA" 0.00866120422222222 0.00866120422222222 0.00866120422222222 "Portland cement" "Cement"
3414 "SE" "Sergipe" "Pacatuba" -10.416466 -37 "2016" "PM10" "EPA" 0.00618682804444444 0.00618682804444444 0.00618682804444444 "Portland cement" "Cement"
3415 "SE" "Sergipe" "Pacatuba" -10.416466 -37 "2017" "PM10" "EPA" 0.00583512688888889 0.00583512688888889 0.00583512688888889 "Portland cement" "Cement"
3416 "SE" "Sergipe" "Pacatuba" -10.416466 -37 "2018" "PM10" "EPA" 0.00577836093333333 0.00577836093333333 0.00577836093333333 "Portland cement" "Cement"
