ID	Year	Latitude	Longitude	Production
716	2016	-26,879973	-49	294712,5333
717	2016	-27,3566	-49	294712,5333
718	2017	-28,42847	-49	287560,6
719	2017	-26,818808	-49	287560,6
720	2017	-28,211588	-49	287560,6
721	2017	-26,879973	-49	287560,6
722	2017	-27,3566	-49	287560,6
723	2018	-28,42847	-49	287024,1333
724	2018	-26,818808	-49	287024,1333
725	2018	-28,211588	-49	287024,1333
726	2018	-26,879973	-49	287024,1333
727	2018	-27,3566	-49	287024,1333
728	2019	-28,42847	-49	304852
729	2019	-26,818808	-49	304852
730	2019	-28,211588	-49	304852
731	2019	-26,879973	-49	304852
732	2019	-27,3566	-49	304852
733	2020	-28,42847	-49	343305,5333
734	2020	-26,818808	-49	343305,5333
735	2020	-28,211588	-49	343305,5333
736	2020	-26,879973	-49	343305,5333
737	2020	-27,3566	-49	343305,5333
738	2021	-28,42847	-49	400845,2
739	2021	-26,818808	-49	400845,2
740	2021	-28,211588	-49	400845,2
741	2021	-26,879973	-49	400845,2
742	2021	-27,3566	-49	400845,2
743	2022	-28,42847	-49	234447
744	2022	-26,818808	-49	234447
745	2022	-28,211588	-49	234447
746	2022	-26,879973	-49	234447
747	2022	-27,3566	-49	234447
748	2014	-10,843365	-37	1136968,852
749	2014	-10,416466	-37	1136968,852
750	2014	-10,826338	-37	1136968,852
751	2015	-10,843365	-37	1031095,741
752	2015	-10,416466	-37	1031095,741
753	2015	-10,826338	-37	1031095,741
754	2016	-10,843365	-37	736527,1481
755	2016	-10,416466	-37	736527,1481
756	2016	-10,826338	-37	736527,1481
757	2017	-10,843365	-37	694657,963
758	2017	-10,416466	-37	694657,963
759	2017	-10,826338	-37	694657,963
760	2018	-10,843365	-37	687900,1111
761	2018	-10,416466	-37	687900,1111
762	2018	-10,826338	-37	687900,1111
763	2019	-10,843365	-37	697490
764	2019	-10,416466	-37	697490
765	2019	-10,826338	-37	697490
766	2020	-10,843365	-37	803128,1111
767	2020	-10,416466	-37	803128,1111
768	2020	-10,826338	-37	803128,1111
769	2021	-10,843365	-37	761733,4444
770	2021	-10,416466	-37	761733,4444
771	2021	-10,826338	-37	761733,4444
772	2022	-10,843365	-37	416491,8148
773	2022	-10,416466	-37	416491,8148
774	2022	-10,826338	-37	416491,8148
775	2014	-24,518454	-49	814539,4167
776	2014	-24,709318	-48	814539,4167
777	2014	-23,827832	-46	814539,4167
778	2014	-23,272865	-46	814539,4167
779	2014	-23,985412	-49	814539,4167
780	2014	-23,518181	-47	814539,4167
781	2014	-23,449839	-46	814539,4167
782	2014	-23,431076	-46	814539,4167
783	2014	-23,857266	-46	814539,4167
784	2014	-24,160399	-48	814539,4167
785	2014	-23,628209	-47	814539,4167
786	2014	-23,591484	-47	814539,4167
787	2015	-24,518454	-49	722641
788	2015	-24,709318	-48	722641
789	2015	-23,827832	-46	722641
790	2015	-23,272865	-46	722641
791	2015	-23,985412	-49	722641
792	2015	-23,518181	-47	722641
793	2015	-23,449839	-46	722641
794	2015	-23,431076	-46	722641
795	2015	-23,857266	-46	722641
796	2015	-24,160399	-48	722641
797	2015	-23,628209	-47	722641
798	2015	-23,591484	-47	722641
799	2016	-24,518454	-49	591180,5
800	2016	-24,709318	-48	591180,5
801	2016	-23,827832	-46	591180,5
802	2016	-23,272865	-46	591180,5
803	2016	-23,985412	-49	591180,5
804	2016	-23,518181	-47	591180,5
805	2016	-23,449839	-46	591180,5
806	2016	-23,431076	-46	591180,5
807	2016	-23,857266	-46	591180,5
808	2016	-24,160399	-48	591180,5
809	2016	-23,628209	-47	591180,5
810	2016	-23,591484	-47	591180,5
811	2017	-24,518454	-49	541181,6667
812	2017	-24,709318	-48	541181,6667
813	2017	-23,827832	-46	541181,6667
814	2017	-23,272865	-46	541181,6667
815	2017	-23,985412	-49	541181,6667
816	2017	-23,518181	-47	541181,6667
817	2017	-23,449839	-46	541181,6667
818	2017	-23,431076	-46	541181,6667
819	2017	-23,857266	-46	541181,6667
820	2017	-24,160399	-48	541181,6667
821	2017	-23,628209	-47	541181,6667
822	2017	-23,591484	-47	541181,6667
823	2018	-24,518454	-49	524191,9167
824	2018	-24,709318	-48	524191,9167
825	2018	-23,827832	-46	524191,9167
826	2018	-23,272865	-46	524191,9167
827	2018	-23,985412	-49	524191,9167
828	2018	-23,518181	-47	524191,9167
829	2018	-23,449839	-46	524191,9167
830	2018	-23,431076	-46	524191,9167
831	2018	-23,857266	-46	524191,9167
832	2018	-24,160399	-48	524191,9167
833	2018	-23,628209	-47	524191,9167
834	2018	-23,591484	-47	524191,9167
835	2019	-24,518454	-49	513107,4167
836	2019	-24,709318	-48	513107,4167
837	2019	-23,827832	-46	513107,4167
838	2019	-23,272865	-46	513107,4167
839	2019	-23,985412	-49	513107,4167
840	2019	-23,518181	-47	513107,4167
841	2019	-23,449839	-46	513107,4167
842	2019	-23,431076	-46	513107,4167
843	2019	-23,857266	-46	513107,4167
844	2019	-24,160399	-48	513107,4167
845	2019	-23,628209	-47	513107,4167
846	2019	-23,591484	-47	513107,4167
847	2020	-24,518454	-49	585602,3333
848	2020	-24,709318	-48	585602,3333
849	2020	-23,827832	-46	585602,3333
850	2020	-23,272865	-46	585602,3333
851	2020	-23,985412	-49	585602,3333
852	2020	-23,518181	-47	585602,3333
853	2020	-23,449839	-46	585602,3333
854	2020	-23,431076	-46	585602,3333
855	2020	-23,857266	-46	585602,3333
856	2020	-24,160399	-48	585602,3333
857	2020	-23,628209	-47	585602,3333
858	2020	-23,591484	-47	585602,3333
859	2021	-24,518454	-49	651986,25
860	2021	-24,709318	-48	651986,25
861	2021	-23,827832	-46	651986,25
862	2021	-23,272865	-46	651986,25
863	2021	-23,985412	-49	651986,25
864	2021	-23,518181	-47	651986,25
865	2021	-23,449839	-46	651986,25
866	2021	-23,431076	-46	651986,25
867	2021	-23,857266	-46	651986,25
868	2021	-24,160399	-48	651986,25
869	2021	-23,628209	-47	651986,25
870	2021	-23,591484	-47	651986,25
871	2022	-24,518454	-49	356796,6667
872	2022	-24,709318	-48	356796,6667
873	2022	-23,827832	-46	356796,6667
874	2022	-23,272865	-46	356796,6667
875	2022	-23,985412	-49	356796,6667
876	2022	-23,518181	-47	356796,6667
877	2022	-23,449839	-46	356796,6667
878	2022	-23,431076	-46	356796,6667
879	2022	-23,857266	-46	356796,6667
880	2022	-24,160399	-48	356796,6667
881	2022	-23,628209	-47	356796,6667
882	2022	-23,591484	-47	356796,6667
883	2014	-6,429763	-48	630898
884	2015	-6,429763	-48	825767
885	2016	-6,429763	-48	704922
886	2017	-6,429763	-48	538969
887	2018	-6,429763	-48	734667,4286
888	2019	-6,429763	-48	607216,7143
889	2020	-6,429763	-48	742090
890	2021	-6,429763	-48	886319
891	2022	-6,429763	-48	440132,5714
