ID	Year	Latitude	Longitude	Production
1362	1991	-25,57	-49,36	1416366,54
1363	1992	-25,57	-49,36	1326075,12
1364	1993	-25,57	-49,36	1563440,04
1365	1994	-25,57	-49,36	1716773,58
1366	1995	-25,57	-49,36	1444068,18
1367	1996	-25,57	-49,36	1688227,74
1368	1997	-25,57	-49,36	1727717,94
1369	1998	-25,57	-49,36	1670550,66
1370	1999	-25,57	-49,36	1979967,06
1371	2000	-25,57	-49,36	1975908,96
1372	2001	-25,57	-49,36	1996542,36
1373	2002	-25,57	-49,36	2047861,98
1374	2003	-25,57	-49,36	1998352,62
1375	2004	-25,57	-49,36	1738756,44
1376	2005	-25,57	-49,36	1983807,18
1377	2006	-25,57	-49,36	1926696,42
1378	2007	-25,57	-49,36	1770175,98
1379	2008	-25,57	-49,36	1941479,28
1380	2009	-25,57	-49,36	1972771,02
1381	2010	-25,57	-49,36	1791516,6
1382	2011	-25,57	-49,36	2031100,02
1383	2012	-25,57	-49,36	2088425,7
1384	2013	-25,57	-49,36	2037787,38
1385	2014	-25,57	-49,36	2135486,34
1386	2015	-25,57	-49,36	2073420,9
1387	2016	-25,57	-49,36	1774526,4
1388	2017	-25,57	-49,36	1698903,72
1389	2018	-25,57	-49,36	1807663,5
1390	2019	-25,57	-49,36	1761289,38
1391	2020	-25,57	-49,36	1877611,68
1392	2021	-25,57	-49,36	1903707,72
1393	2022	-25,57	-49,36	1688287,86
1394	2023	-25,57	-49,36	313047,9
1395	1990	-25,57	-49,36	2863407,6
1396	1991	-25,57	-49,36	2832733,08
1397	1992	-25,57	-49,36	2652150,24
1398	1993	-25,57	-49,36	3126880,08
1399	1994	-25,57	-49,36	3433547,16
1400	1995	-25,57	-49,36	2888136,36
1401	1996	-25,57	-49,36	3376455,48
1402	1997	-25,57	-49,36	3455435,88
1403	1998	-25,57	-49,36	3341101,32
1404	1999	-25,57	-49,36	3959934,12
1405	2000	-25,57	-49,36	3951817,92
1406	2001	-25,57	-49,36	3993084,72
1407	2002	-25,57	-49,36	4095723,96
1408	2003	-25,57	-49,36	3996705,24
1409	2004	-25,57	-49,36	3477512,88
1410	2005	-25,57	-49,36	3967614,36
1411	2006	-25,57	-49,36	3853392,84
1412	2007	-25,57	-49,36	3540351,96
1413	2008	-25,57	-49,36	3882958,56
1414	2009	-25,57	-49,36	3945542,04
1415	2010	-25,57	-49,36	3583033,2
1416	2011	-25,57	-49,36	4062200,04
1417	2012	-25,57	-49,36	4176851,4
1418	2013	-25,57	-49,36	4075574,76
1419	2014	-25,57	-49,36	4270972,68
1420	2015	-25,57	-49,36	4146841,8
1421	2016	-25,57	-49,36	3549052,8
1422	2017	-25,57	-49,36	3397807,44
1423	2018	-25,57	-49,36	3615327
1424	2019	-25,57	-49,36	3522578,76
1425	2020	-25,57	-49,36	3755223,36
1426	2021	-25,57	-49,36	3807415,44
1427	2022	-25,57	-49,36	3376575,72
1428	2023	-25,57	-49,36	626095,8
1429	1990	-25,57	-49,36	1034008,3
1430	1991	-25,57	-49,36	1022931,39
1431	1992	-25,57	-49,36	957720,92
1432	1993	-25,57	-49,36	1129151,14
1433	1994	-25,57	-49,36	1239892,03
1434	1995	-25,57	-49,36	1042938,13
1435	1996	-25,57	-49,36	1219275,59
1436	1997	-25,57	-49,36	1247796,29
1437	1998	-25,57	-49,36	1206508,81
1438	1999	-25,57	-49,36	1429976,21
1439	2000	-25,57	-49,36	1427045,36
1440	2001	-25,57	-49,36	1441947,26
1441	2002	-25,57	-49,36	1479011,43
1442	2003	-25,57	-49,36	1443254,67
1443	2004	-25,57	-49,36	1255768,54
1444	2005	-25,57	-49,36	1432749,63
1445	2006	-25,57	-49,36	1391502,97
1446	2007	-25,57	-49,36	1278460,43
1447	2008	-25,57	-49,36	1402179,48
1448	2009	-25,57	-49,36	1424779,07
1449	2010	-25,57	-49,36	1293873,1
1450	2011	-25,57	-49,36	1466905,57
1451	2012	-25,57	-49,36	1508307,45
1452	2013	-25,57	-49,36	1471735,33
1453	2014	-25,57	-49,36	1542295,69
1454	2015	-25,57	-49,36	1497470,65
1455	2016	-25,57	-49,36	1281602,4
1456	2017	-25,57	-49,36	1226986,02
1457	2018	-25,57	-49,36	1305534,75
1458	2019	-25,57	-49,36	1272042,33
1459	2020	-25,57	-49,36	1356052,88
1460	2021	-25,57	-49,36	1374900,02
1461	2022	-25,57	-49,36	1219319,01
1462	2023	-25,57	-49,36	226090,15
1463	1990	-25,57	-49,36	1034008,3
1464	1991	-25,57	-49,36	1022931,39
1465	1992	-25,57	-49,36	957720,92
1466	1993	-25,57	-49,36	1129151,14
1467	1994	-25,57	-49,36	1239892,03
1468	1995	-25,57	-49,36	1042938,13
1469	1996	-25,57	-49,36	1219275,59
1470	1997	-25,57	-49,36	1247796,29
1471	1998	-25,57	-49,36	1206508,81
1472	1999	-25,57	-49,36	1429976,21
1473	2000	-25,57	-49,36	1427045,36
1474	2001	-25,57	-49,36	1441947,26
1475	2002	-25,57	-49,36	1479011,43
1476	2003	-25,57	-49,36	1443254,67
1477	2004	-25,57	-49,36	1255768,54
1478	2005	-25,57	-49,36	1432749,63
1479	2006	-25,57	-49,36	1391502,97
1480	2007	-25,57	-49,36	1278460,43
1481	2008	-25,57	-49,36	1402179,48
1482	2009	-25,57	-49,36	1424779,07
1483	2010	-25,57	-49,36	1293873,1
1484	2011	-25,57	-49,36	1466905,57
1485	2012	-25,57	-49,36	1508307,45
1486	2013	-25,57	-49,36	1471735,33
1487	2014	-25,57	-49,36	1542295,69
1488	2015	-25,57	-49,36	1497470,65
1489	2016	-25,57	-49,36	1281602,4
1490	2017	-25,57	-49,36	1226986,02
1491	2018	-25,57	-49,36	1305534,75
1492	2019	-25,57	-49,36	1272042,33
1493	2020	-25,57	-49,36	1356052,88
1494	2021	-25,57	-49,36	1374900,02
1495	2022	-25,57	-49,36	1219319,01
1496	2023	-25,57	-49,36	226090,15
1497	1990	-22,73	-47,14	3406897,2
1498	1991	-22,73	-47,14	3513551,16
1499	1992	-22,73	-47,14	3293378,2
1500	1993	-22,73	-47,14	3445439,76
1501	1994	-22,73	-47,14	3597339,2
1502	1995	-22,73	-47,14	3960125,12
1503	1996	-22,73	-47,14	4032339,64
1504	1997	-22,73	-47,14	4273736,88
1505	1998	-22,73	-47,14	5039497,68
1506	1999	-22,73	-47,14	4776597
1507	2000	-22,73	-47,14	5409555,48
1508	2001	-22,73	-47,14	5280092,72
1509	2002	-22,73	-47,14	5316453,8
1510	2003	-22,73	-47,14	4823947,52
1511	2004	-22,73	-47,14	5808782,28
1512	2005	-22,73	-47,14	5429360,44
1513	2006	-22,73	-47,14	5703031,04
1514	2007	-22,73	-47,14	5747645,12
1515	2008	-22,73	-47,14	5368287,68
1516	2009	-22,73	-47,14	5623555
1517	2010	-22,73	-47,14	5236105,56
1518	2011	-22,73	-47,14	6163184,16
1519	2012	-22,73	-47,14	6438312,72
1520	2013	-22,73	-47,14	6927190,48
1521	2014	-22,73	-47,14	6722333,52
1522	2015	-22,73	-47,14	6411077,96
1523	2016	-22,73	-47,14	5470511,2
1524	2017	-22,73	-47,14	5308904,16
1525	2018	-22,73	-47,14	4682664,28
1526	2019	-22,73	-47,14	5364337,16
1527	2020	-22,73	-47,14	5025876,52
1528	2021	-22,73	-47,14	5814611,04
1529	2022	-22,73	-47,14	6158893,44
1530	2023	-22,73	-47,14	1059242,24
1531	1990	-22,73	-47,14	4501971,3
1532	1991	-22,73	-47,14	4642906,89
1533	1992	-22,73	-47,14	4351964,05
1534	1993	-22,73	-47,14	4552902,54
1535	1994	-22,73	-47,14	4753626,8
1536	1995	-22,73	-47,14	5233022,48
1537	1996	-22,73	-47,14	5328448,81
1538	1997	-22,73	-47,14	5647438,02
1539	1998	-22,73	-47,14	6659336,22
1540	1999	-22,73	-47,14	6311931,75
1541	2000	-22,73	-47,14	7148341,17
1542	2001	-22,73	-47,14	6977265,38
1543	2002	-22,73	-47,14	7025313,95
1544	2003	-22,73	-47,14	6374502,08
1545	2004	-22,73	-47,14	7675890,87
1546	2005	-22,73	-47,14	7174512,01
1547	2006	-22,73	-47,14	7536148,16
1548	2007	-22,73	-47,14	7595102,48
1549	2008	-22,73	-47,14	7093808,72
1550	2009	-22,73	-47,14	7431126,25
1551	2010	-22,73	-47,14	6919139,49
1552	2011	-22,73	-47,14	8144207,64
1553	2012	-22,73	-47,14	8507770,38
1554	2013	-22,73	-47,14	9153787,42
1555	2014	-22,73	-47,14	8883083,58
1556	2015	-22,73	-47,14	8471781,59
1557	2016	-22,73	-47,14	7228889,8
1558	2017	-22,73	-47,14	7015337,64
1559	2018	-22,73	-47,14	6187806,37
1560	2019	-22,73	-47,14	7088588,39
1561	2020	-22,73	-47,14	6641336,83
1562	2021	-22,73	-47,14	7683593,16
1563	2022	-22,73	-47,14	8138537,76
1564	2023	-22,73	-47,14	1399712,96
1565	1990	-22,73	-47,14	2190148,2
1566	1991	-22,73	-47,14	2258711,46
1567	1992	-22,73	-47,14	2117171,7
1568	1993	-22,73	-47,14	2214925,56
1569	1994	-22,73	-47,14	2312575,2
1570	1995	-22,73	-47,14	2545794,72
1571	1996	-22,73	-47,14	2592218,34
1572	1997	-22,73	-47,14	2747402,28
1573	1998	-22,73	-47,14	3239677,08
1574	1999	-22,73	-47,14	3070669,5
1575	2000	-22,73	-47,14	3477571,38
1576	2001	-22,73	-47,14	3394345,32
1577	2002	-22,73	-47,14	3417720,3
1578	2003	-22,73	-47,14	3101109,12
1579	2004	-22,73	-47,14	3734217,18
1580	2005	-22,73	-47,14	3490303,14
1581	2006	-22,73	-47,14	3666234,24
1582	2007	-22,73	-47,14	3694914,72
1583	2008	-22,73	-47,14	3451042,08
1584	2009	-22,73	-47,14	3615142,5
1585	2010	-22,73	-47,14	3366067,86
1586	2011	-22,73	-47,14	3962046,96
1587	2012	-22,73	-47,14	4138915,32
1588	2013	-22,73	-47,14	4453193,88
1589	2014	-22,73	-47,14	4321500,12
1590	2015	-22,73	-47,14	4121407,26
1591	2016	-22,73	-47,14	3516757,2
1592	2017	-22,73	-47,14	3412866,96
1593	2018	-22,73	-47,14	3010284,18
1594	2019	-22,73	-47,14	3448502,46
1595	2020	-22,73	-47,14	3230920,62
1596	2021	-22,73	-47,14	3737964,24
1597	2022	-22,73	-47,14	3959288,64
1598	2023	-22,73	-47,14	680941,44
1599	1990	-22,73	-47,14	4380296,4
1600	1991	-22,73	-47,14	4517422,92
1601	1992	-22,73	-47,14	4234343,4
1602	1993	-22,73	-47,14	4429851,12
1603	1994	-22,73	-47,14	4625150,4
1604	1995	-22,73	-47,14	5091589,44
1605	1996	-22,73	-47,14	5184436,68
1606	1997	-22,73	-47,14	5494804,56
1607	1998	-22,73	-47,14	6479354,16
1608	1999	-22,73	-47,14	6141339
1609	2000	-22,73	-47,14	6955142,76
1610	2001	-22,73	-47,14	6788690,64
1611	2002	-22,73	-47,14	6835440,6
1612	2003	-22,73	-47,14	6202218,24
1613	2004	-22,73	-47,14	7468434,36
1614	2005	-22,73	-47,14	6980606,28
1615	2006	-22,73	-47,14	7332468,48
1616	2007	-22,73	-47,14	7389829,44
1617	2008	-22,73	-47,14	6902084,16
1618	2009	-22,73	-47,14	7230285
1619	2010	-22,73	-47,14	6732135,72
1620	2011	-22,73	-47,14	7924093,92
1621	2012	-22,73	-47,14	8277830,64
1622	2013	-22,73	-47,14	8906387,76
1623	2014	-22,73	-47,14	8643000,24
1624	2015	-22,73	-47,14	8242814,52
1625	2016	-22,73	-47,14	7033514,4
1626	2017	-22,73	-47,14	6825733,92
1627	2018	-22,73	-47,14	6020568,36
1628	2019	-22,73	-47,14	6897004,92
1629	2020	-22,73	-47,14	6461841,24
1630	2021	-22,73	-47,14	7475928,48
1631	2022	-22,73	-47,14	7918577,28
1632	2023	-22,73	-47,14	1361882,88
1633	1990	-22,73	-47,14	1581773,7
1634	1991	-22,73	-47,14	1631291,61
1635	1992	-22,73	-47,14	1529068,45
1636	1993	-22,73	-47,14	1599668,46
1637	1994	-22,73	-47,14	1670193,2
1638	1995	-22,73	-47,14	1838629,52
1639	1996	-22,73	-47,14	1872157,69
1640	1997	-22,73	-47,14	1984234,98
1641	1998	-22,73	-47,14	2339766,78
1642	1999	-22,73	-47,14	2217705,75
1643	2000	-22,73	-47,14	2511579,33
1644	2001	-22,73	-47,14	2451471,62
1645	2002	-22,73	-47,14	2468353,55
1646	2003	-22,73	-47,14	2239689,92
1647	2004	-22,73	-47,14	2696934,63
1648	2005	-22,73	-47,14	2520774,49
1649	2006	-22,73	-47,14	2647835,84
1650	2007	-22,73	-47,14	2668549,52
1651	2008	-22,73	-47,14	2492419,28
1652	2009	-22,73	-47,14	2610936,25
1653	2010	-22,73	-47,14	2431049,01
1654	2011	-22,73	-47,14	2861478,36
1655	2012	-22,73	-47,14	2989216,62
1656	2013	-22,73	-47,14	3216195,58
1657	2014	-22,73	-47,14	3121083,42
1658	2015	-22,73	-47,14	2976571,91
1659	2016	-22,73	-47,14	2539880,2
1660	2017	-22,73	-47,14	2464848,36
1661	2018	-22,73	-47,14	2174094,13
1662	2019	-22,73	-47,14	2490585,11
1663	2020	-22,73	-47,14	2333442,67
1664	2021	-22,73	-47,14	2699640,84
1665	2022	-22,73	-47,14	2859486,24
1666	2023	-22,73	-47,14	491791,04
1667	1990	-22,73	-47,14	1581773,7
1668	1991	-22,73	-47,14	1631291,61
1669	1992	-22,73	-47,14	1529068,45
1670	1993	-22,73	-47,14	1599668,46
1671	1994	-22,73	-47,14	1670193,2
1672	1995	-22,73	-47,14	1838629,52
1673	1996	-22,73	-47,14	1872157,69
1674	1997	-22,73	-47,14	1984234,98
1675	1998	-22,73	-47,14	2339766,78
1676	1999	-22,73	-47,14	2217705,75
1677	2000	-22,73	-47,14	2511579,33
1678	2001	-22,73	-47,14	2451471,62
1679	2002	-22,73	-47,14	2468353,55
1680	2003	-22,73	-47,14	2239689,92
1681	2004	-22,73	-47,14	2696934,63
1682	2005	-22,73	-47,14	2520774,49
1683	2006	-22,73	-47,14	2647835,84
1684	2007	-22,73	-47,14	2668549,52
1685	2008	-22,73	-47,14	2492419,28
1686	2009	-22,73	-47,14	2610936,25
1687	2010	-22,73	-47,14	2431049,01
1688	2011	-22,73	-47,14	2861478,36
1689	2012	-22,73	-47,14	2989216,62
1690	2013	-22,73	-47,14	3216195,58
1691	2014	-22,73	-47,14	3121083,42
1692	2015	-22,73	-47,14	2976571,91
1693	2016	-22,73	-47,14	2539880,2
1694	2017	-22,73	-47,14	2464848,36
1695	2018	-22,73	-47,14	2174094,13
1696	2019	-22,73	-47,14	2490585,11
1697	2020	-22,73	-47,14	2333442,67
1698	2021	-22,73	-47,14	2699640,84
1699	2022	-22,73	-47,14	2859486,24
1700	2023	-22,73	-47,14	491791,04
1701	1990	-23,19	-45,82	2921223,76
1702	1991	-23,19	-45,82	2539948,32
1703	1992	-23,19	-45,82	2938109,44
1704	1993	-23,19	-45,82	2593677,52
1705	1994	-23,19	-45,82	3243735,6
1706	1995	-23,19	-45,82	2874260,2
1707	1996	-23,19	-45,82	2770252,52
1708	1997	-23,19	-45,82	3061259,32
1709	1998	-23,19	-45,82	3397329,6
1710	1999	-23,19	-45,82	3230308,2
1711	2000	-23,19	-45,82	3622250,24
1712	2001	-23,19	-45,82	3609681,32
1713	2002	-23,19	-45,82	3224149,32
1714	2003	-23,19	-45,82	3555516,44
1715	2004	-23,19	-45,82	3919653,64
1716	2005	-23,19	-45,82	3945347,56
1717	2006	-23,19	-45,82	3514820,12
1718	2007	-23,19	-45,82	3904693,52
1719	2008	-23,19	-45,82	3414969,88
1720	2009	-23,19	-45,82	3975136,76
1721	2010	-23,19	-45,82	3943828,84
1722	2011	-23,19	-45,82	3925474,56
1723	2012	-23,19	-45,82	3971936,64
1724	2013	-23,19	-45,82	3750391,96
1725	2014	-23,19	-45,82	4185943,16
1726	2015	-23,19	-45,82	3973811,8
1727	2016	-23,19	-45,82	3553382
1728	2017	-23,19	-45,82	3402160,72
1729	2018	-23,19	-45,82	3478032,88
1730	2019	-23,19	-45,82	3036738,04
1731	2020	-23,19	-45,82	3566753,96
1732	2021	-23,19	-45,82	3764263,44
1733	2022	-23,19	-45,82	3745058,52
1734	2023	-23,19	-45,82	493402,28
1735	1990	-23,19	-45,82	3860188,54
1736	1991	-23,19	-45,82	3356360,28
1737	1992	-23,19	-45,82	3882501,76
1738	1993	-23,19	-45,82	3427359,58
1739	1994	-23,19	-45,82	4286364,9
1740	1995	-23,19	-45,82	3798129,55
1741	1996	-23,19	-45,82	3660690,83
1742	1997	-23,19	-45,82	4045235,53
1743	1998	-23,19	-45,82	4489328,4
1744	1999	-23,19	-45,82	4268621,55
1745	2000	-23,19	-45,82	4786544,96
1746	2001	-23,19	-45,82	4769936,03
1747	2002	-23,19	-45,82	4260483,03
1748	2003	-23,19	-45,82	4698361,01
1749	2004	-23,19	-45,82	5179542,31
1750	2005	-23,19	-45,82	5213494,99
1751	2006	-23,19	-45,82	4644583,73
1752	2007	-23,19	-45,82	5159773,58
1753	2008	-23,19	-45,82	4512638,77
1754	2009	-23,19	-45,82	5252859,29
1755	2010	-23,19	-45,82	5211488,11
1756	2011	-23,19	-45,82	5187234,24
1757	2012	-23,19	-45,82	5248630,56
1758	2013	-23,19	-45,82	4955875,09
1759	2014	-23,19	-45,82	5531424,89
1760	2015	-23,19	-45,82	5251108,45
1761	2016	-23,19	-45,82	4695540,5
1762	2017	-23,19	-45,82	4495712,38
1763	2018	-23,19	-45,82	4595972,02
1764	2019	-23,19	-45,82	4012832,41
1765	2020	-23,19	-45,82	4713210,59
1766	2021	-23,19	-45,82	4974205,26
1767	2022	-23,19	-45,82	4948827,33
1768	2023	-23,19	-45,82	651995,87
1769	1990	-23,19	-45,82	1877929,56
1770	1991	-23,19	-45,82	1632823,92
1771	1992	-23,19	-45,82	1888784,64
1772	1993	-23,19	-45,82	1667364,12
1773	1994	-23,19	-45,82	2085258,6
1774	1995	-23,19	-45,82	1847738,7
1775	1996	-23,19	-45,82	1780876,62
1776	1997	-23,19	-45,82	1967952,42
1777	1998	-23,19	-45,82	2183997,6
1778	1999	-23,19	-45,82	2076626,7
1779	2000	-23,19	-45,82	2328589,44
1780	2001	-23,19	-45,82	2320509,42
1781	2002	-23,19	-45,82	2072667,42
1782	2003	-23,19	-45,82	2285689,14
1783	2004	-23,19	-45,82	2519777,34
1784	2005	-23,19	-45,82	2536294,86
1785	2006	-23,19	-45,82	2259527,22
1786	2007	-23,19	-45,82	2510160,12
1787	2008	-23,19	-45,82	2195337,78
1788	2009	-23,19	-45,82	2555445,06
1789	2010	-23,19	-45,82	2535318,54
1790	2011	-23,19	-45,82	2523519,36
1791	2012	-23,19	-45,82	2553387,84
1792	2013	-23,19	-45,82	2410966,26
1793	2014	-23,19	-45,82	2690963,46
1794	2015	-23,19	-45,82	2554593,3
1795	2016	-23,19	-45,82	2284317
1796	2017	-23,19	-45,82	2187103,32
1797	2018	-23,19	-45,82	2235878,28
1798	2019	-23,19	-45,82	1952188,74
1799	2020	-23,19	-45,82	2292913,26
1800	2021	-23,19	-45,82	2419883,64
1801	2022	-23,19	-45,82	2407537,62
1802	2023	-23,19	-45,82	317187,18
1803	1990	-23,19	-45,82	3755859,12
1804	1991	-23,19	-45,82	3265647,84
1805	1992	-23,19	-45,82	3777569,28
1806	1993	-23,19	-45,82	3334728,24
1807	1994	-23,19	-45,82	4170517,2
1808	1995	-23,19	-45,82	3695477,4
1809	1996	-23,19	-45,82	3561753,24
1810	1997	-23,19	-45,82	3935904,84
1811	1998	-23,19	-45,82	4367995,2
1812	1999	-23,19	-45,82	4153253,4
1813	2000	-23,19	-45,82	4657178,88
1814	2001	-23,19	-45,82	4641018,84
1815	2002	-23,19	-45,82	4145334,84
1816	2003	-23,19	-45,82	4571378,28
1817	2004	-23,19	-45,82	5039554,68
1818	2005	-23,19	-45,82	5072589,72
1819	2006	-23,19	-45,82	4519054,44
1820	2007	-23,19	-45,82	5020320,24
1821	2008	-23,19	-45,82	4390675,56
1822	2009	-23,19	-45,82	5110890,12
1823	2010	-23,19	-45,82	5070637,08
1824	2011	-23,19	-45,82	5047038,72
1825	2012	-23,19	-45,82	5106775,68
1826	2013	-23,19	-45,82	4821932,52
1827	2014	-23,19	-45,82	5381926,92
1828	2015	-23,19	-45,82	5109186,6
1829	2016	-23,19	-45,82	4568634
1830	2017	-23,19	-45,82	4374206,64
1831	2018	-23,19	-45,82	4471756,56
1832	2019	-23,19	-45,82	3904377,48
1833	2020	-23,19	-45,82	4585826,52
1834	2021	-23,19	-45,82	4839767,28
1835	2022	-23,19	-45,82	4815075,24
1836	2023	-23,19	-45,82	634374,36
1837	1990	-23,19	-45,82	1356282,46
1838	1991	-23,19	-45,82	1179261,72
1839	1992	-23,19	-45,82	1364122,24
1840	1993	-23,19	-45,82	1204207,42
1841	1994	-23,19	-45,82	1506020,1
1842	1995	-23,19	-45,82	1334477,95
1843	1996	-23,19	-45,82	1286188,67
1844	1997	-23,19	-45,82	1421298,97
1845	1998	-23,19	-45,82	1577331,6
1846	1999	-23,19	-45,82	1499785,95
1847	2000	-23,19	-45,82	1681759,04
1848	2001	-23,19	-45,82	1675923,47
1849	2002	-23,19	-45,82	1496926,47
1850	2003	-23,19	-45,82	1650775,49
1851	2004	-23,19	-45,82	1819839,19
1852	2005	-23,19	-45,82	1831768,51
1853	2006	-23,19	-45,82	1631880,77
1854	2007	-23,19	-45,82	1812893,42
1855	2008	-23,19	-45,82	1585521,73
1856	2009	-23,19	-45,82	1845599,21
1857	2010	-23,19	-45,82	1831063,39
1858	2011	-23,19	-45,82	1822541,76
1859	2012	-23,19	-45,82	1844113,44
1860	2013	-23,19	-45,82	1741253,41
1861	2014	-23,19	-45,82	1943473,61
1862	2015	-23,19	-45,82	1844984,05
1863	2016	-23,19	-45,82	1649784,5
1864	2017	-23,19	-45,82	1579574,62
1865	2018	-23,19	-45,82	1614800,98
1866	2019	-23,19	-45,82	1409914,09
1867	2020	-23,19	-45,82	1655992,91
1868	2021	-23,19	-45,82	1747693,74
1869	2022	-23,19	-45,82	1738777,17
1870	2023	-23,19	-45,82	229079,63
1871	1990	-23,19	-45,82	1356282,46
1872	1991	-23,19	-45,82	1179261,72
1873	1992	-23,19	-45,82	1364122,24
1874	1993	-23,19	-45,82	1204207,42
1875	1994	-23,19	-45,82	1506020,1
1876	1995	-23,19	-45,82	1334477,95
1877	1996	-23,19	-45,82	1286188,67
1878	1997	-23,19	-45,82	1421298,97
1879	1998	-23,19	-45,82	1577331,6
1880	1999	-23,19	-45,82	1499785,95
1881	2000	-23,19	-45,82	1681759,04
1882	2001	-23,19	-45,82	1675923,47
1883	2002	-23,19	-45,82	1496926,47
1884	2003	-23,19	-45,82	1650775,49
1885	2004	-23,19	-45,82	1819839,19
1886	2005	-23,19	-45,82	1831768,51
1887	2006	-23,19	-45,82	1631880,77
1888	2007	-23,19	-45,82	1812893,42
1889	2008	-23,19	-45,82	1585521,73
1890	2009	-23,19	-45,82	1845599,21
1891	2010	-23,19	-45,82	1831063,39
1892	2011	-23,19	-45,82	1822541,76
1893	2012	-23,19	-45,82	1844113,44
1894	2013	-23,19	-45,82	1741253,41
1895	2014	-23,19	-45,82	1943473,61
1896	2015	-23,19	-45,82	1844984,05
1897	2016	-23,19	-45,82	1649784,5
1898	2017	-23,19	-45,82	1579574,62
1899	2018	-23,19	-45,82	1614800,98
1900	2019	-23,19	-45,82	1409914,09
1901	2020	-23,19	-45,82	1655992,91
1902	2021	-23,19	-45,82	1747693,74
1903	2022	-23,19	-45,82	1738777,17
1904	2023	-23,19	-45,82	229079,63
1905	1990	-32,04	-52,09	161236,88
1906	1991	-32,04	-52,09	153091,12
1907	1992	-32,04	-52,09	153009,08
1908	1993	-32,04	-52,09	158240,88
1909	1994	-32,04	-52,09	152070,8
1910	1995	-32,04	-52,09	153181,56
1911	1996	-32,04	-52,09	155165,92
1912	1997	-32,04	-52,09	156191,28
1913	1998	-32,04	-52,09	162462,44
1914	1999	-32,04	-52,09	195492,64
1915	2000	-32,04	-52,09	210384,44
1916	2001	-32,04	-52,09	211335,6
1917	2002	-32,04	-52,09	199358,04
1918	2003	-32,04	-52,09	225120,28
1919	2004	-32,04	-52,09	183855,56
1920	2005	-32,04	-52,09	74215,4
1921	2006	-32,04	-52,09	116300,24
1922	2007	-32,04	-52,09	215325,32
1923	2008	-32,04	-52,09	127668,52
1924	2009	-32,04	-52,09	222661,04
1925	2010	-32,04	-52,09	229853,12
1926	2011	-32,04	-52,09	245688,8
1927	2012	-32,04	-52,09	261633,12
1928	2013	-32,04	-52,09	255190,88
1929	2014	-32,04	-52,09	218160,6
1930	2015	-32,04	-52,09	159557,44
1931	2016	-32,04	-52,09	226664,48
1932	2017	-32,04	-52,09	236903,8
1933	2018	-32,04	-52,09	234149,72
1934	2019	-32,04	-52,09	251200,6
1935	2020	-32,04	-52,09	196095,48
1936	2021	-32,04	-52,09	182871,36
1937	2022	-32,04	-52,09	193817,4
1938	2023	-32,04	-52,09	40590,76
1939	1990	-32,04	-52,09	213063,02
1940	1991	-32,04	-52,09	202298,98
1941	1992	-32,04	-52,09	202190,57
1942	1993	-32,04	-52,09	209104,02
1943	1994	-32,04	-52,09	200950,7
1944	1995	-32,04	-52,09	202418,49
1945	1996	-32,04	-52,09	205040,68
1946	1997	-32,04	-52,09	206395,62
1947	1998	-32,04	-52,09	214682,51
1948	1999	-32,04	-52,09	258329,56
1949	2000	-32,04	-52,09	278008,01
1950	2001	-32,04	-52,09	279264,9
1951	2002	-32,04	-52,09	263437,41
1952	2003	-32,04	-52,09	297480,37
1953	2004	-32,04	-52,09	242951,99
1954	2005	-32,04	-52,09	98070,35
1955	2006	-32,04	-52,09	153682,46
1956	2007	-32,04	-52,09	284537,03
1957	2008	-32,04	-52,09	168704,83
1958	2009	-32,04	-52,09	294230,66
1959	2010	-32,04	-52,09	303734,48
1960	2011	-32,04	-52,09	324660,2
1961	2012	-32,04	-52,09	345729,48
1962	2013	-32,04	-52,09	337216,52
1963	2014	-32,04	-52,09	288283,65
1964	2015	-32,04	-52,09	210843,76
1965	2016	-32,04	-52,09	299520,92
1966	2017	-32,04	-52,09	313051,45
1967	2018	-32,04	-52,09	309412,13
1968	2019	-32,04	-52,09	331943,65
1969	2020	-32,04	-52,09	259126,17
1970	2021	-32,04	-52,09	241651,44
1971	2022	-32,04	-52,09	256115,85
1972	2023	-32,04	-52,09	53637,79
1973	1990	-32,04	-52,09	207304,56
1974	1991	-32,04	-52,09	196831,44
1975	1992	-32,04	-52,09	196725,96
1976	1993	-32,04	-52,09	203452,56
1977	1994	-32,04	-52,09	195519,6
1978	1995	-32,04	-52,09	196947,72
1979	1996	-32,04	-52,09	199499,04
1980	1997	-32,04	-52,09	200817,36
1981	1998	-32,04	-52,09	208880,28
1982	1999	-32,04	-52,09	251347,68
1983	2000	-32,04	-52,09	270494,28
1984	2001	-32,04	-52,09	271717,2
1985	2002	-32,04	-52,09	256317,48
1986	2003	-32,04	-52,09	289440,36
1987	2004	-32,04	-52,09	236385,72
1988	2005	-32,04	-52,09	95419,8
1989	2006	-32,04	-52,09	149528,88
1990	2007	-32,04	-52,09	276846,84
1991	2008	-32,04	-52,09	164145,24
1992	2009	-32,04	-52,09	286278,48
1993	2010	-32,04	-52,09	295525,44
1994	2011	-32,04	-52,09	315885,6
1995	2012	-32,04	-52,09	336385,44
1996	2013	-32,04	-52,09	328102,56
1997	2014	-32,04	-52,09	280492,2
1998	2015	-32,04	-52,09	205145,28
1999	2016	-32,04	-52,09	291425,76
2000	2017	-32,04	-52,09	304590,6
2001	2018	-32,04	-52,09	301049,64
2002	2019	-32,04	-52,09	322972,2
