ID	Fuel_type	Granted_power_MW	latitude	longitude	year	Fuel_consumed_plant_GJ
1647	Biomass_thermal	12	-15,7044	-58,1253	2019	9281036,067
1648	Biomass_thermal	12	-15,7044	-58,1253	2020	9255396,822
1649	Biomass_thermal	11,2	-3,71751	-47,4876	2017	16209370,07
1650	Biomass_thermal	11,2	-3,71751	-47,4876	2018	13342470,15
1651	Biomass_thermal	11,2	-3,71751	-47,4876	2019	7750289,941
1652	Biomass_thermal	11,2	-3,71751	-47,4876	2020	11366412,68
1653	Biomass_thermal	70	-21,05069444	-50,84391664	2017	50567949,12
1654	Biomass_thermal	70	-21,05069444	-50,84391664	2018	52049492,57
1655	Biomass_thermal	70	-21,05069444	-50,84391664	2019	54139377,06
1656	Biomass_thermal	70	-21,05069444	-50,84391664	2020	53989814,79
1657	Biomass_thermal	20	-17,61775002	-50,71438891	2017	14447985,46
1658	Biomass_thermal	20	-17,61775002	-50,71438891	2018	14871283,59
1659	Biomass_thermal	20	-17,61775002	-50,71438891	2019	15468393,44
1660	Biomass_thermal	20	-17,61775002	-50,71438891	2020	15425661,37
1661	Biomass_thermal	30	-21,09911365	-51,4082119	2017	21671978,2
1662	Biomass_thermal	30	-21,09911365	-51,4082119	2018	22306925,39
1663	Biomass_thermal	30	-21,09911365	-51,4082119	2019	23202590,17
1664	Biomass_thermal	30	-21,09911365	-51,4082119	2020	23138492,05
1665	Biomass_thermal	5	-1,16638889	-60,23399694	2017	7236325,926
1666	Biomass_thermal	5	-1,16638889	-60,23399694	2018	5956459,888
1667	Biomass_thermal	5	-1,16638889	-60,23399694	2019	3459950,867
1668	Biomass_thermal	5	-1,16638889	-60,23399694	2020	5074291,377
1669	Biomass_thermal	35	-18,7556961	-48,61180555	2017	25283974,56
1670	Biomass_thermal	35	-18,7556961	-48,61180555	2018	26024746,29
1671	Biomass_thermal	35	-18,7556961	-48,61180555	2019	27069688,53
1672	Biomass_thermal	35	-18,7556961	-48,61180555	2020	26994907,4
1673	Biomass_thermal	40	-19,92416098	-49,15502841	2017	28895970,93
1674	Biomass_thermal	40	-19,92416098	-49,15502841	2018	29742567,18
1675	Biomass_thermal	40	-19,92416098	-49,15502841	2019	30936786,89
1676	Biomass_thermal	40	-19,92416098	-49,15502841	2020	30851322,74
1677	Biomass_thermal	40	-22,32505523	-53,82117306	2017	28895970,93
1678	Biomass_thermal	40	-22,32505523	-53,82117306	2018	29742567,18
1679	Biomass_thermal	40	-22,32505523	-53,82117306	2019	30936786,89
1680	Biomass_thermal	40	-22,32505523	-53,82117306	2020	30851322,74
1681	Biomass_thermal	4,2	-22,26463855	-54,54854528	2017	3034076,947
1682	Biomass_thermal	4,2	-22,26463855	-54,54854528	2018	3122969,554
1683	Biomass_thermal	4,2	-22,26463855	-54,54854528	2019	3248362,623
1684	Biomass_thermal	4,2	-22,26463855	-54,54854528	2020	3239388,888
1685	Biomass_thermal	45	-21,34320209	-47,15591937	2017	32507967,29
1686	Biomass_thermal	45	-21,34320209	-47,15591937	2018	33460388,08
1687	Biomass_thermal	45	-21,34320209	-47,15591937	2019	34803885,25
1688	Biomass_thermal	45	-21,34320209	-47,15591937	2020	34707738,08
1689	Biomass_thermal	15	-18,87769722	-49,26573889	2017	10835989,1
1690	Biomass_thermal	15	-18,87769722	-49,26573889	2018	11153462,69
1691	Biomass_thermal	15	-18,87769722	-49,26573889	2019	11601295,08
1692	Biomass_thermal	15	-18,87769722	-49,26573889	2020	11569246,03
1693	Biomass_thermal	5	-22,60472222	-42,15583333	2017	3611996,366
1694	Biomass_thermal	5	-22,60472222	-42,15583333	2018	3717820,898
1695	Biomass_thermal	5	-22,60472222	-42,15583333	2019	3867098,361
1696	Biomass_thermal	5	-22,60472222	-42,15583333	2020	3856415,342
1697	Biomass_thermal	50	-20,47805556	-47,88305556	2017	36119963,66
1698	Biomass_thermal	50	-20,47805556	-47,88305556	2018	37178208,98
1699	Biomass_thermal	50	-20,47805556	-47,88305556	2019	38670983,61
1700	Biomass_thermal	50	-20,47805556	-47,88305556	2020	38564153,42
1701	Biomass_thermal	7,6	-22,80010833	-52,98918055	2017	5552715,771
1702	Biomass_thermal	7,6	-22,80010833	-52,98918055	2018	6053281,502
1703	Biomass_thermal	7,6	-22,80010833	-52,98918055	2019	6302237,24
1704	Biomass_thermal	7,6	-22,80010833	-52,98918055	2020	5997237,276
1705	Biomass_thermal	44,5	-18,54436278	-50,43610556	2017	32146767,66
1706	Biomass_thermal	44,5	-18,54436278	-50,43610556	2018	33088605,99
1707	Biomass_thermal	44,5	-18,54436278	-50,43610556	2019	34417175,41
1708	Biomass_thermal	44,5	-18,54436278	-50,43610556	2020	34322096,55
1709	Biomass_thermal	2,52	-16,29930532	-42,67888223	2017	1820446,168
1710	Biomass_thermal	2,52	-16,29930532	-42,67888223	2018	1873781,733
1711	Biomass_thermal	2,52	-16,29930532	-42,67888223	2019	1949017,574
1712	Biomass_thermal	2,52	-16,29930532	-42,67888223	2020	1943633,333
1713	Biomass_thermal	53,48	-22,59451966	-47,35424455	2017	38633913,13
1714	Biomass_thermal	53,48	-22,59451966	-47,35424455	2018	39765812,33
1715	Biomass_thermal	53,48	-22,59451966	-47,35424455	2019	41362484,07
1716	Biomass_thermal	53,48	-22,59451966	-47,35424455	2020	41248218,5
1717	Biomass_thermal	1,5	-1,45200966	-48,49453455	2017	2170897,778
1718	Biomass_thermal	1,5	-1,45200966	-48,49453455	2018	1786937,966
1719	Biomass_thermal	1,5	-1,45200966	-48,49453455	2019	1037985,26
1720	Biomass_thermal	1,5	-1,45200966	-48,49453455	2020	1522287,413
1721	Biomass_thermal	1	-31,07475193	-50,89514418	2017	730620,4962
1722	Biomass_thermal	1	-31,07475193	-50,89514418	2018	796484,4082
1723	Biomass_thermal	1	-31,07475193	-50,89514418	2019	829241,7422
1724	Biomass_thermal	1	-31,07475193	-50,89514418	2020	789110,1679
1725	Biomass_thermal	79,193	-26,10200967	-50,31253455	2017	57860028,96
1726	Biomass_thermal	79,193	-26,10200967	-50,31253455	2018	63075989,74
1727	Biomass_thermal	79,193	-26,10200967	-50,31253455	2019	65670141,29
1728	Biomass_thermal	79,193	-26,10200967	-50,31253455	2020	62492001,53
1729	Biomass_thermal	1,8	-30,54000967	-52,51253455	2017	1315116,893
1730	Biomass_thermal	1,8	-30,54000967	-52,51253455	2018	1433671,935
1731	Biomass_thermal	1,8	-30,54000967	-52,51253455	2019	1492635,136
1732	Biomass_thermal	1,8	-30,54000967	-52,51253455	2020	1420398,302
1733	Biomass_thermal	13,1	-24,21308428	-48,93110036	2017	9463430,479
1734	Biomass_thermal	13,1	-24,21308428	-48,93110036	2018	9740690,753
1735	Biomass_thermal	13,1	-24,21308428	-48,93110036	2019	10131797,71
1736	Biomass_thermal	13,1	-24,21308428	-48,93110036	2020	10103808,2
1737	Biomass_thermal	2,708	-24,18662966	-48,96344455	2017	1956257,232
1738	Biomass_thermal	2,708	-24,18662966	-48,96344455	2018	2013571,798
1739	Biomass_thermal	2,708	-24,18662966	-48,96344455	2019	2094420,472
1740	Biomass_thermal	2,708	-24,18662966	-48,96344455	2020	2088634,549
1741	Biomass_thermal	16	-26,25295367	-51,09025655	2017	11689927,94
1742	Biomass_thermal	16	-26,25295367	-51,09025655	2018	12743750,53
1743	Biomass_thermal	16	-26,25295367	-51,09025655	2019	13267867,87
1744	Biomass_thermal	16	-26,25295367	-51,09025655	2020	12625762,69
1745	Biomass_thermal	4	-26,18917383	-50,36919527	2017	2922481,985
1746	Biomass_thermal	4	-26,18917383	-50,36919527	2018	3185937,633
1747	Biomass_thermal	4	-26,18917383	-50,36919527	2019	3316966,969
1748	Biomass_thermal	4	-26,18917383	-50,36919527	2020	3156440,672
1749	Biomass_thermal	2	-26,42400967	-51,30653455	2017	1461240,992
1750	Biomass_thermal	2	-26,42400967	-51,30653455	2018	1592968,816
1751	Biomass_thermal	2	-26,42400967	-51,30653455	2019	1658483,484
1752	Biomass_thermal	2	-26,42400967	-51,30653455	2020	1578220,336
1753	Biomass_thermal	10	-31,41267667	-53,07386755	2017	7306204,962
1754	Biomass_thermal	10	-31,41267667	-53,07386755	2018	7964844,082
1755	Biomass_thermal	10	-31,41267667	-53,07386755	2019	8292417,422
1756	Biomass_thermal	10	-31,41267667	-53,07386755	2020	7891101,679
1757	Biomass_thermal	12,33	-25,35785919	-51,48125803	2017	9008550,719
1758	Biomass_thermal	12,33	-25,35785919	-51,48125803	2018	9820652,753
1759	Biomass_thermal	12,33	-25,35785919	-51,48125803	2019	10224550,68
1760	Biomass_thermal	12,33	-25,35785919	-51,48125803	2020	9729728,371
1761	Biomass_thermal	3,5	-19,75400967	-40,37653455	2017	2528397,456
1762	Biomass_thermal	3,5	-19,75400967	-40,37653455	2018	2602474,629
1763	Biomass_thermal	3,5	-19,75400967	-40,37653455	2019	2706968,853
1764	Biomass_thermal	3,5	-19,75400967	-40,37653455	2020	2699490,74
1765	Biomass_thermal	9	-3,05328438	-58,72939659	2017	13025386,67
1766	Biomass_thermal	9	-3,05328438	-58,72939659	2018	10721627,8
1767	Biomass_thermal	9	-3,05328438	-58,72939659	2019	6227911,56
1768	Biomass_thermal	9	-3,05328438	-58,72939659	2020	9133724,479
1769	Biomass_thermal	0,55	-1,35776374	-48,48001672	2017	795995,8518
1770	Biomass_thermal	0,55	-1,35776374	-48,48001672	2018	655210,5877
1771	Biomass_thermal	0,55	-1,35776374	-48,48001672	2019	380594,5953
1772	Biomass_thermal	0,55	-1,35776374	-48,48001672	2020	558172,0515
1773	Biomass_thermal	8	-4,95137694	-47,506665	2017	11578121,48
1774	Biomass_thermal	8	-4,95137694	-47,506665	2018	9530335,82
1775	Biomass_thermal	8	-4,95137694	-47,506665	2019	5535921,387
1776	Biomass_thermal	8	-4,95137694	-47,506665	2020	8118866,203
1777	Biomass_thermal	3,6	-16,61702728	-43,31903732	2017	2600637,383
1778	Biomass_thermal	3,6	-16,61702728	-43,31903732	2018	2676831,047
1779	Biomass_thermal	3,6	-16,61702728	-43,31903732	2019	2784310,82
1780	Biomass_thermal	3,6	-16,61702728	-43,31903732	2020	2776619,047
1781	Biomass_thermal	1,2	-10,87797147	-51,63299291	2017	866879,1278
1782	Biomass_thermal	1,2	-10,87797147	-51,63299291	2018	892277,0155
1783	Biomass_thermal	1,2	-10,87797147	-51,63299291	2019	928103,6067
1784	Biomass_thermal	1,2	-10,87797147	-51,63299291	2020	925539,6822
1785	Biomass_thermal	0,027	-23,54800716	-46,6360286	2017	19504,78038
1786	Biomass_thermal	0,027	-23,54800716	-46,6360286	2018	20076,23285
1787	Biomass_thermal	0,027	-23,54800716	-46,6360286	2019	20882,33115
1788	Biomass_thermal	0,027	-23,54800716	-46,6360286	2020	20824,64285
1789	Biomass_thermal	0,027	-3,08988854	-59,96291034	2017	39076,16
1790	Biomass_thermal	0,027	-3,08988854	-59,96291034	2018	32164,88339
1791	Biomass_thermal	0,027	-3,08988854	-59,96291034	2019	18683,73468
1792	Biomass_thermal	0,027	-3,08988854	-59,96291034	2020	27401,17344
1793	Biomass_thermal	4	-27,09740864	-52,65164558	2017	2922481,985
1794	Biomass_thermal	4	-27,09740864	-52,65164558	2018	3185937,633
1795	Biomass_thermal	4	-27,09740864	-52,65164558	2019	3316966,969
1796	Biomass_thermal	4	-27,09740864	-52,65164558	2020	3156440,672
1797	Biomass_thermal	28	-27,81599991	-50,32600018	2017	20457373,89
1798	Biomass_thermal	28	-27,81599991	-50,32600018	2018	22301563,43
1799	Biomass_thermal	28	-27,81599991	-50,32600018	2019	23218768,78
1800	Biomass_thermal	28	-27,81599991	-50,32600018	2020	22095084,7
1801	Biomass_thermal	3	-24,74875088	-53,72958088	2017	2191861,489
1802	Biomass_thermal	3	-24,74875088	-53,72958088	2018	2389453,225
1803	Biomass_thermal	3	-24,74875088	-53,72958088	2019	2487725,226
1804	Biomass_thermal	3	-24,74875088	-53,72958088	2020	2367330,504
1805	Biomass_thermal	3,5	-26,97600967	-49,99053455	2017	2557171,737
1806	Biomass_thermal	3,5	-26,97600967	-49,99053455	2018	2787695,429
1807	Biomass_thermal	3,5	-26,97600967	-49,99053455	2019	2902346,098
1808	Biomass_thermal	3,5	-26,97600967	-49,99053455	2020	2761885,588
1809	Biomass_thermal	12,2	-4,88860676	-47,39192739	2017	17656635,26
1810	Biomass_thermal	12,2	-4,88860676	-47,39192739	2018	14533762,13
1811	Biomass_thermal	12,2	-4,88860676	-47,39192739	2019	8442280,115
1812	Biomass_thermal	12,2	-4,88860676	-47,39192739	2020	12381270,96
1813	Biomass_thermal	2	-10,33027747	-58,49027801	2017	1444798,546
1814	Biomass_thermal	2	-10,33027747	-58,49027801	2018	1487128,359
1815	Biomass_thermal	2	-10,33027747	-58,49027801	2019	1546839,344
1816	Biomass_thermal	2	-10,33027747	-58,49027801	2020	1542566,137
1817	Biomass_thermal	2	-19,84400645	-44,6127613	2017	1444798,546
1818	Biomass_thermal	2	-19,84400645	-44,6127613	2018	1487128,359
1819	Biomass_thermal	2	-19,84400645	-44,6127613	2019	1546839,344
1820	Biomass_thermal	2	-19,84400645	-44,6127613	2020	1542566,137
1821	Biomass_thermal	3,15	-26,2380277	-49,48341092	2017	2301454,563
1822	Biomass_thermal	3,15	-26,2380277	-49,48341092	2018	2508925,886
1823	Biomass_thermal	3,15	-26,2380277	-49,48341092	2019	2612111,488
1824	Biomass_thermal	3,15	-26,2380277	-49,48341092	2020	2485697,029
1825	Biomass_thermal	3	-26,25000967	-49,50853455	2017	2191861,489
1826	Biomass_thermal	3	-26,25000967	-49,50853455	2018	2389453,225
1827	Biomass_thermal	3	-26,25000967	-49,50853455	2019	2487725,226
1828	Biomass_thermal	3	-26,25000967	-49,50853455	2020	2367330,504
1829	Biomass_thermal	10	-26,92934267	-51,79053455	2017	7306204,962
1830	Biomass_thermal	10	-26,92934267	-51,79053455	2018	7964844,082
1831	Biomass_thermal	10	-26,92934267	-51,79053455	2019	8292417,422
1832	Biomass_thermal	10	-26,92934267	-51,79053455	2020	7891101,679
1833	Biomass_thermal	24	-12,01015804	-60,69396546	2017	17337582,56
1834	Biomass_thermal	24	-12,01015804	-60,69396546	2018	17845540,31
1835	Biomass_thermal	24	-12,01015804	-60,69396546	2019	18562072,13
1836	Biomass_thermal	24	-12,01015804	-60,69396546	2020	18510793,64
1837	Biomass_thermal	1,2	-26,77090049	-52,19133536	2017	876744,5955
1838	Biomass_thermal	1,2	-26,77090049	-52,19133536	2018	955781,2898
1839	Biomass_thermal	1,2	-26,77090049	-52,19133536	2019	995090,0906
1840	Biomass_thermal	1,2	-26,77090049	-52,19133536	2020	946932,2015
1841	Biomass_thermal	9	-24,532358	-49,941331	2017	6575584,466
1842	Biomass_thermal	9	-24,532358	-49,941331	2018	7168359,674
1843	Biomass_thermal	9	-24,532358	-49,941331	2019	7463175,679
1844	Biomass_thermal	9	-24,532358	-49,941331	2020	7101991,511
1845	Biomass_thermal	4,997	-19,69431417	-44,925735	2017	3609829,168
1846	Biomass_thermal	4,997	-19,69431417	-44,925735	2018	3715590,206
1847	Biomass_thermal	4,997	-19,69431417	-44,925735	2019	3864778,102
1848	Biomass_thermal	4,997	-19,69431417	-44,925735	2020	3854101,493
1849	Biomass_thermal	32,5	-17,29406389	-53,27670278	2017	23477976,38
1850	Biomass_thermal	32,5	-17,29406389	-53,27670278	2018	24165835,84
1851	Biomass_thermal	32,5	-17,29406389	-53,27670278	2019	25136139,35
1852	Biomass_thermal	32,5	-17,29406389	-53,27670278	2020	25066699,73
1853	Biomass_thermal	5	-24,9561666	-50,10949999	2017	3653102,481
1854	Biomass_thermal	5	-24,9561666	-50,10949999	2018	3982422,041
1855	Biomass_thermal	5	-24,9561666	-50,10949999	2019	4146208,711
1856	Biomass_thermal	5	-24,9561666	-50,10949999	2020	3945550,84
1857	Biomass_thermal	6,4	-25,44295411	-51,64525678	2017	4675971,176
1858	Biomass_thermal	6,4	-25,44295411	-51,64525678	2018	5097500,212
1859	Biomass_thermal	6,4	-25,44295411	-51,64525678	2019	5307147,15
1860	Biomass_thermal	6,4	-25,44295411	-51,64525678	2020	5050305,075
1861	Biomass_thermal	1,275	-10,19666657	-59,44777782	2017	921059,0733
1862	Biomass_thermal	1,275	-10,19666657	-59,44777782	2018	948044,329
1863	Biomass_thermal	1,275	-10,19666657	-59,44777782	2019	986110,0821
1864	Biomass_thermal	1,275	-10,19666657	-59,44777782	2020	983385,9123
1865	Biomass_thermal	13,6	-25,54332393	-49,37207557	2017	9936438,749
1866	Biomass_thermal	13,6	-25,54332393	-49,37207557	2018	10832187,95
1867	Biomass_thermal	13,6	-25,54332393	-49,37207557	2019	11277687,69
1868	Biomass_thermal	13,6	-25,54332393	-49,37207557	2020	10731898,28
1869	Biomass_thermal	4,7	-27,11656522	-51,22331233	2017	3433916,332
1870	Biomass_thermal	4,7	-27,11656522	-51,22331233	2018	3743476,718
1871	Biomass_thermal	4,7	-27,11656522	-51,22331233	2019	3897436,188
1872	Biomass_thermal	4,7	-27,11656522	-51,22331233	2020	3708817,789
1873	Biomass_thermal	8	-15,55229389	-54,30005305	2017	5779194,185
1874	Biomass_thermal	8	-15,55229389	-54,30005305	2018	5948513,437
1875	Biomass_thermal	8	-15,55229389	-54,30005305	2019	6187357,378
1876	Biomass_thermal	8	-15,55229389	-54,30005305	2020	6170264,548
1877	Biomass_thermal	5	-15,42120966	-49,73435455	2017	3611996,366
1878	Biomass_thermal	5	-15,42120966	-49,73435455	2018	3717820,898
1879	Biomass_thermal	5	-15,42120966	-49,73435455	2019	3867098,361
1880	Biomass_thermal	5	-15,42120966	-49,73435455	2020	3856415,342
1881	Biomass_thermal	1	-16,32942036	-46,89538499	2017	722399,2732
1882	Biomass_thermal	1	-16,32942036	-46,89538499	2018	743564,1796
1883	Biomass_thermal	1	-16,32942036	-46,89538499	2019	773419,6722
1884	Biomass_thermal	1	-16,32942036	-46,89538499	2020	771283,0685
1885	Biomass_thermal	0,06	-1,69073694	-50,480895	2017	86835,91111
1886	Biomass_thermal	0,06	-1,69073694	-50,480895	2018	71477,51865
1887	Biomass_thermal	0,06	-1,69073694	-50,480895	2019	41519,4104
1888	Biomass_thermal	0,06	-1,69073694	-50,480895	2020	60891,49652
1889	Biomass_thermal	25	-18,84829578	-48,27653455	2017	18059981,83
1890	Biomass_thermal	25	-18,84829578	-48,27653455	2018	18589104,49
1891	Biomass_thermal	25	-18,84829578	-48,27653455	2019	19335491,81
1892	Biomass_thermal	25	-18,84829578	-48,27653455	2020	19282076,71
1893	Biomass_thermal	0,8	-1,29420149	-48,47334687	2017	1157812,148
1894	Biomass_thermal	0,8	-1,29420149	-48,47334687	2018	953033,582
1895	Biomass_thermal	0,8	-1,29420149	-48,47334687	2019	553592,1387
1896	Biomass_thermal	0,8	-1,29420149	-48,47334687	2020	811886,6203
1897	Biomass_thermal	30	-10,18548889	-59,46033233	2017	21671978,2
1898	Biomass_thermal	30	-10,18548889	-59,46033233	2018	22306925,39
1899	Biomass_thermal	30	-10,18548889	-59,46033233	2019	23202590,17
1900	Biomass_thermal	30	-10,18548889	-59,46033233	2020	23138492,05
1901	Biomass_thermal	1,5	-9,92663788	-59,92025407	2017	1083598,91
1902	Biomass_thermal	1,5	-9,92663788	-59,92025407	2018	1115346,269
1903	Biomass_thermal	1,5	-9,92663788	-59,92025407	2019	1160129,508
1904	Biomass_thermal	1,5	-9,92663788	-59,92025407	2020	1156924,603
1905	Biomass_thermal	16,79	-12,76746359	-38,48150825	2017	9053009,362
1906	Biomass_thermal	16,79	-12,76746359	-38,48150825	2018	9746911,738
1907	Biomass_thermal	16,79	-12,76746359	-38,48150825	2019	8424605,816
1908	Biomass_thermal	16,79	-12,76746359	-38,48150825	2020	8676705,881
1909	Biomass_thermal	6	-20,79778232	-51,63182534	2017	4334395,639
1910	Biomass_thermal	6	-20,79778232	-51,63182534	2018	4461385,078
1911	Biomass_thermal	6	-20,79778232	-51,63182534	2019	4640518,033
1912	Biomass_thermal	6	-20,79778232	-51,63182534	2020	4627698,411
1913	Biomass_thermal	0,4	-1,34922222	-48,35319444	2017	578906,0741
1914	Biomass_thermal	0,4	-1,34922222	-48,35319444	2018	476516,791
1915	Biomass_thermal	0,4	-1,34922222	-48,35319444	2019	276796,0693
1916	Biomass_thermal	0,4	-1,34922222	-48,35319444	2020	405943,3102
1917	Biomass_thermal	4,8	-19,46685421	-44,29665437	2017	3467516,511
1918	Biomass_thermal	4,8	-19,46685421	-44,29665437	2018	3569108,062
1919	Biomass_thermal	4,8	-19,46685421	-44,29665437	2019	3712414,427
1920	Biomass_thermal	4,8	-19,46685421	-44,29665437	2020	3702158,729
1921	Biomass_thermal	3	-9,84295282	-57,8184758	2017	2167197,82
1922	Biomass_thermal	3	-9,84295282	-57,8184758	2018	2230692,539
1923	Biomass_thermal	3	-9,84295282	-57,8184758	2019	2320259,017
1924	Biomass_thermal	3	-9,84295282	-57,8184758	2020	2313849,205
1925	Biomass_thermal	2	-9,45790389	-59,21894889	2017	1444798,546
1926	Biomass_thermal	2	-9,45790389	-59,21894889	2018	1487128,359
1927	Biomass_thermal	2	-9,45790389	-59,21894889	2019	1546839,344
1928	Biomass_thermal	2	-9,45790389	-59,21894889	2020	1542566,137
1929	Biomass_thermal	20	-3,01820083	-47,3708002	2017	28945303,7
1930	Biomass_thermal	20	-3,01820083	-47,3708002	2018	23825839,55
1931	Biomass_thermal	20	-3,01820083	-47,3708002	2019	13839803,47
1932	Biomass_thermal	20	-3,01820083	-47,3708002	2020	20297165,51
1933	Biomass_thermal	1,2	-27,00156522	-49,36386789	2017	876744,5955
1934	Biomass_thermal	1,2	-27,00156522	-49,36386789	2018	955781,2898
1935	Biomass_thermal	1,2	-27,00156522	-49,36386789	2019	995090,0906
1936	Biomass_thermal	1,2	-27,00156522	-49,36386789	2020	946932,2015
1937	Biomass_thermal	3	-20,00844444	-44,59738889	2017	2167197,82
1938	Biomass_thermal	3	-20,00844444	-44,59738889	2018	2230692,539
1939	Biomass_thermal	3	-20,00844444	-44,59738889	2019	2320259,017
1940	Biomass_thermal	3	-20,00844444	-44,59738889	2020	2313849,205
1941	Biomass_thermal	0,015	-30,37500034	-54,34638632	2017	10959,30744
1942	Biomass_thermal	0,015	-30,37500034	-54,34638632	2018	11947,26612
1943	Biomass_thermal	0,015	-30,37500034	-54,34638632	2019	12438,62613
1944	Biomass_thermal	0,015	-30,37500034	-54,34638632	2020	11836,65252
1945	Biomass_thermal	30	-13,00154722	-55,94617777	2017	21671978,2
1946	Biomass_thermal	30	-13,00154722	-55,94617777	2018	22306925,39
1947	Biomass_thermal	30	-13,00154722	-55,94617777	2019	23202590,17
1948	Biomass_thermal	30	-13,00154722	-55,94617777	2020	23138492,05
1949	Biomass_thermal	11,5	-10,60711019	-48,37341185	2017	16643549,63
1950	Biomass_thermal	11,5	-10,60711019	-48,37341185	2018	13699857,74
1951	Biomass_thermal	11,5	-10,60711019	-48,37341185	2019	7957886,993
1952	Biomass_thermal	11,5	-10,60711019	-48,37341185	2020	11670870,17
1953	Biomass_thermal	50	-20,38388889	-51,42583333	2017	36119963,66
1954	Biomass_thermal	50	-20,38388889	-51,42583333	2018	37178208,98
1955	Biomass_thermal	50	-20,38388889	-51,42583333	2019	38670983,61
1956	Biomass_thermal	50	-20,38388889	-51,42583333	2020	38564153,42
1957	Biomass_thermal	7	-27,67388889	-52,28750001	2017	5114343,474
1958	Biomass_thermal	7	-27,67388889	-52,28750001	2018	5575390,857
1959	Biomass_thermal	7	-27,67388889	-52,28750001	2019	5804692,195
1960	Biomass_thermal	7	-27,67388889	-52,28750001	2020	5523771,176
1961	Biomass_thermal	4,5	-23,21211665	-47,57551421	2017	3250796,729
1962	Biomass_thermal	4,5	-23,21211665	-47,57551421	2018	3346038,808
1963	Biomass_thermal	4,5	-23,21211665	-47,57551421	2019	3480388,525
1964	Biomass_thermal	4,5	-23,21211665	-47,57551421	2020	3470773,808
1965	Biomass_thermal	8,95	-18,86196032	-48,27768135	2017	6465473,495
1966	Biomass_thermal	8,95	-18,86196032	-48,27768135	2018	6654899,408
1967	Biomass_thermal	8,95	-18,86196032	-48,27768135	2019	6922106,067
1968	Biomass_thermal	8,95	-18,86196032	-48,27768135	2020	6902983,463
1969	Biomass_thermal	3,1	-27,54523987	-51,17473314	2017	2264923,538
1970	Biomass_thermal	3,1	-27,54523987	-51,17473314	2018	2469101,665
1971	Biomass_thermal	3,1	-27,54523987	-51,17473314	2019	2570649,401
1972	Biomass_thermal	3,1	-27,54523987	-51,17473314	2020	2446241,521
1973	Biomass_thermal	2,7	-22,8292243	-43,34016118	2017	1950478,038
1974	Biomass_thermal	2,7	-22,8292243	-43,34016118	2018	2007623,285
1975	Biomass_thermal	2,7	-22,8292243	-43,34016118	2019	2088233,115
1976	Biomass_thermal	2,7	-22,8292243	-43,34016118	2020	2082464,285
1977	Biomass_thermal	3,15	-21,30539781	-49,04313591	2017	2275557,711
1978	Biomass_thermal	3,15	-21,30539781	-49,04313591	2018	2342227,166
1979	Biomass_thermal	3,15	-21,30539781	-49,04313591	2019	2436271,968
1980	Biomass_thermal	3,15	-21,30539781	-49,04313591	2020	2429541,666
1981	Biomass_thermal	14,3	-27,31935745	-50,50938587	2017	10447873,1
1982	Biomass_thermal	14,3	-27,31935745	-50,50938587	2018	11389727,04
1983	Biomass_thermal	14,3	-27,31935745	-50,50938587	2019	11858156,91
1984	Biomass_thermal	14,3	-27,31935745	-50,50938587	2020	11284275,4
1985	Biomass_thermal	3	-16,35027779	-47,54916665	2017	2167197,82
1986	Biomass_thermal	3	-16,35027779	-47,54916665	2018	2230692,539
1987	Biomass_thermal	3	-16,35027779	-47,54916665	2019	2320259,017
1988	Biomass_thermal	3	-16,35027779	-47,54916665	2020	2313849,205
1989	Biomass_thermal	42,3	-12,01685522	-55,51275778	2017	30557489,26
1990	Biomass_thermal	42,3	-12,01685522	-55,51275778	2018	31452764,8
1991	Biomass_thermal	42,3	-12,01685522	-55,51275778	2019	32715652,14
1992	Biomass_thermal	42,3	-12,01685522	-55,51275778	2020	32625273,8
1993	Biomass_thermal	30	-29,87055556	-51,399	2017	21918614,89
1994	Biomass_thermal	30	-29,87055556	-51,399	2018	23894532,25
1995	Biomass_thermal	30	-29,87055556	-51,399	2019	24877252,26
1996	Biomass_thermal	30	-29,87055556	-51,399	2020	23673305,04
1997	Biomass_thermal	3,7	-28,7324869	-50,1184569	2017	2703295,836
1998	Biomass_thermal	3,7	-28,7324869	-50,1184569	2018	2946992,31
1999	Biomass_thermal	3,7	-28,7324869	-50,1184569	2019	3068194,446
2000	Biomass_thermal	3,7	-28,7324869	-50,1184569	2020	2919707,621
2001	Biomass_thermal	3,2	-24,11881669	-49,46914169	2017	2337985,588
2002	Biomass_thermal	3,2	-24,11881669	-49,46914169	2018	2548750,106
2003	Biomass_thermal	3,2	-24,11881669	-49,46914169	2019	2653573,575
2004	Biomass_thermal	3,2	-24,11881669	-49,46914169	2020	2525152,537
2005	Biomass_thermal	22,36	-13,77691666	-56,05272222	2017	16152847,75
2006	Biomass_thermal	22,36	-13,77691666	-56,05272222	2018	16626095,06
2007	Biomass_thermal	22,36	-13,77691666	-56,05272222	2019	17293663,87
2008	Biomass_thermal	22,36	-13,77691666	-56,05272222	2020	17245889,41
2009	Biomass_thermal	1,6	-15,30908617	-41,93951117	2017	1155838,837
2010	Biomass_thermal	1,6	-15,30908617	-41,93951117	2018	1189702,687
2011	Biomass_thermal	1,6	-15,30908617	-41,93951117	2019	1237471,476
2012	Biomass_thermal	1,6	-15,30908617	-41,93951117	2020	1234052,91
2013	Biomass_thermal	5,5	-28,41777778	-53,90972222	2017	4018412,729
